date,channel,source,medium,campaign,device,product_id,sessions,active_user_days,product_views,add_to_carts,begin_checkouts,tracked_purchases
2025-01-09,Organic Search,google,organic,Always-on SEO,desktop,P001,7,6,5,1,1,0
2025-01-09,Organic Search,google,organic,Always-on SEO,desktop,P002,10,9,7,2,1,1
2025-01-09,Organic Search,google,organic,Always-on SEO,desktop,P003,6,5,4,1,0,0
2025-01-09,Organic Search,google,organic,Always-on SEO,desktop,P004,9,8,6,2,1,1
2025-01-09,Organic Search,google,organic,Always-on SEO,desktop,P005,5,5,4,1,0,0
2025-01-09,Organic Search,google,organic,Always-on SEO,desktop,P006,9,8,6,1,1,1
2025-01-09,Organic Search,google,organic,Always-on SEO,desktop,P007,5,4,3,1,0,0
2025-01-09,Organic Search,google,organic,Always-on SEO,desktop,P008,8,7,5,1,1,1
2025-01-09,Organic Search,google,organic,Always-on SEO,desktop,P009,11,10,8,2,1,1
2025-01-09,Organic Search,google,organic,Always-on SEO,desktop,P010,7,6,5,1,1,0
2025-01-09,Organic Search,google,organic,Always-on SEO,desktop,P011,11,9,7,2,1,1
2025-01-09,Organic Search,google,organic,Always-on SEO,desktop,P012,7,6,4,1,0,0
2025-01-10,Paid Social,instagram,paid_social,Creator Offers,mobile,P001,11,9,8,2,1,1
2025-01-10,Paid Social,instagram,paid_social,Creator Offers,mobile,P002,7,6,5,1,1,0
2025-01-10,Paid Social,instagram,paid_social,Creator Offers,mobile,P003,10,8,7,1,1,1
2025-01-10,Paid Social,instagram,paid_social,Creator Offers,mobile,P004,6,5,4,1,0,0
2025-01-10,Paid Social,instagram,paid_social,Creator Offers,mobile,P005,9,8,7,1,1,1
2025-01-10,Paid Social,instagram,paid_social,Creator Offers,mobile,P006,5,4,4,1,0,0
2025-01-10,Paid Social,instagram,paid_social,Creator Offers,mobile,P007,9,7,6,1,1,1
2025-01-10,Paid Social,instagram,paid_social,Creator Offers,mobile,P008,5,4,3,1,0,0
2025-01-10,Paid Social,instagram,paid_social,Creator Offers,mobile,P009,8,7,6,1,1,0
2025-01-10,Paid Social,instagram,paid_social,Creator Offers,mobile,P010,11,9,8,2,1,1
2025-01-10,Paid Social,instagram,paid_social,Creator Offers,mobile,P011,7,6,5,1,1,0
2025-01-10,Paid Social,instagram,paid_social,Creator Offers,mobile,P012,10,9,7,1,1,1
2025-01-10,Affiliates,partners,affiliate,Partner Network,desktop,P001,6,5,5,1,1,0
2025-01-10,Affiliates,partners,affiliate,Partner Network,desktop,P002,10,9,8,2,1,1
2025-01-10,Affiliates,partners,affiliate,Partner Network,desktop,P003,5,5,4,1,1,0
2025-01-10,Affiliates,partners,affiliate,Partner Network,desktop,P004,9,8,7,2,1,1
2025-01-10,Affiliates,partners,affiliate,Partner Network,desktop,P005,12,11,10,3,1,1
2025-01-10,Affiliates,partners,affiliate,Partner Network,desktop,P006,8,7,7,2,1,1
2025-01-10,Affiliates,partners,affiliate,Partner Network,desktop,P007,12,10,9,2,1,1
2025-01-10,Affiliates,partners,affiliate,Partner Network,desktop,P008,7,7,6,2,1,1
2025-01-10,Affiliates,partners,affiliate,Partner Network,desktop,P009,11,10,9,2,1,1
2025-01-10,Affiliates,partners,affiliate,Partner Network,desktop,P010,7,6,5,1,1,0
2025-01-10,Affiliates,partners,affiliate,Partner Network,desktop,P011,10,9,8,2,1,1
2025-01-10,Affiliates,partners,affiliate,Partner Network,desktop,P012,6,5,5,1,1,0
2025-01-10,Paid Search,google,cpc,KSA Growth,tablet,P001,11,9,7,2,1,1
2025-01-10,Paid Search,google,cpc,KSA Growth,tablet,P002,15,13,11,2,2,1
2025-01-10,Paid Search,google,cpc,KSA Growth,tablet,P003,10,8,7,2,1,1
2025-01-10,Paid Search,google,cpc,KSA Growth,tablet,P004,14,12,10,2,2,1
2025-01-10,Paid Search,google,cpc,KSA Growth,tablet,P005,9,7,6,1,1,1
2025-01-10,Paid Search,google,cpc,KSA Growth,tablet,P006,13,11,10,2,1,1
2025-01-10,Paid Search,google,cpc,KSA Growth,tablet,P007,8,6,5,1,1,0
2025-01-10,Paid Search,google,cpc,KSA Growth,tablet,P008,13,10,9,2,1,1
2025-01-10,Paid Search,google,cpc,KSA Growth,tablet,P009,7,6,5,1,1,0
2025-01-10,Paid Search,google,cpc,KSA Growth,tablet,P010,12,9,8,2,1,1
2025-01-10,Paid Search,google,cpc,KSA Growth,tablet,P011,16,13,12,3,2,1
2025-01-10,Paid Search,google,cpc,KSA Growth,tablet,P012,11,9,7,2,1,1
2025-01-11,Email,newsletter,email,Lifecycle,desktop,P001,12,11,9,2,1,1
2025-01-11,Email,newsletter,email,Lifecycle,desktop,P002,8,7,6,2,1,1
2025-01-11,Email,newsletter,email,Lifecycle,desktop,P003,12,10,8,2,1,1
2025-01-11,Email,newsletter,email,Lifecycle,desktop,P004,7,6,5,1,1,0
2025-01-11,Email,newsletter,email,Lifecycle,desktop,P005,11,9,8,2,1,1
2025-01-11,Email,newsletter,email,Lifecycle,desktop,P006,7,6,5,1,1,0
2025-01-11,Email,newsletter,email,Lifecycle,desktop,P007,10,9,7,2,1,1
2025-01-11,Email,newsletter,email,Lifecycle,desktop,P008,6,5,4,1,1,0
2025-01-11,Email,newsletter,email,Lifecycle,desktop,P009,10,8,7,2,1,1
2025-01-11,Email,newsletter,email,Lifecycle,desktop,P010,5,4,4,1,0,0
2025-01-11,Email,newsletter,email,Lifecycle,desktop,P011,9,8,6,2,1,1
2025-01-11,Email,newsletter,email,Lifecycle,desktop,P012,12,11,9,2,1,1
2025-01-11,Organic Search,google,organic,Always-on SEO,tablet,P001,6,5,5,1,1,1
2025-01-11,Organic Search,google,organic,Always-on SEO,tablet,P002,9,8,7,2,1,1
2025-01-11,Organic Search,google,organic,Always-on SEO,tablet,P003,5,4,4,1,1,0
2025-01-11,Organic Search,google,organic,Always-on SEO,tablet,P004,9,7,7,2,1,1
2025-01-11,Organic Search,google,organic,Always-on SEO,tablet,P005,5,4,3,1,1,0
2025-01-11,Organic Search,google,organic,Always-on SEO,tablet,P006,8,6,6,2,1,1
2025-01-11,Organic Search,google,organic,Always-on SEO,tablet,P007,11,9,9,2,2,1
2025-01-11,Organic Search,google,organic,Always-on SEO,tablet,P008,7,6,6,2,1,1
2025-01-11,Organic Search,google,organic,Always-on SEO,tablet,P009,10,9,8,2,1,1
2025-01-11,Organic Search,google,organic,Always-on SEO,tablet,P010,7,5,5,2,1,1
2025-01-11,Organic Search,google,organic,Always-on SEO,tablet,P011,10,8,8,2,1,1
2025-01-11,Organic Search,google,organic,Always-on SEO,tablet,P012,6,5,4,1,1,0
2025-01-11,Direct,direct,none,Unassigned,mobile,P001,8,7,5,1,1,0
2025-01-11,Direct,direct,none,Unassigned,mobile,P002,12,10,8,1,1,1
2025-01-11,Direct,direct,none,Unassigned,mobile,P003,7,6,5,1,0,0
2025-01-11,Direct,direct,none,Unassigned,mobile,P004,11,9,7,1,1,1
2025-01-11,Direct,direct,none,Unassigned,mobile,P005,7,6,4,1,0,0
2025-01-11,Direct,direct,none,Unassigned,mobile,P006,10,9,7,1,1,1
2025-01-11,Direct,direct,none,Unassigned,mobile,P007,6,5,4,1,0,0
2025-01-11,Direct,direct,none,Unassigned,mobile,P008,10,8,6,1,1,1
2025-01-11,Direct,direct,none,Unassigned,mobile,P009,5,5,4,1,0,0
2025-01-11,Direct,direct,none,Unassigned,mobile,P010,9,8,6,1,1,0
2025-01-11,Direct,direct,none,Unassigned,mobile,P011,5,4,3,1,0,0
2025-01-11,Direct,direct,none,Unassigned,mobile,P012,8,7,5,1,1,0
2025-01-12,Affiliates,partners,affiliate,Partner Network,tablet,P001,6,5,5,1,0,0
2025-01-12,Affiliates,partners,affiliate,Partner Network,tablet,P002,10,8,8,2,1,1
2025-01-12,Affiliates,partners,affiliate,Partner Network,tablet,P003,14,12,12,3,1,1
2025-01-12,Affiliates,partners,affiliate,Partner Network,tablet,P004,9,8,8,2,1,0
2025-01-12,Affiliates,partners,affiliate,Partner Network,tablet,P005,14,11,11,2,1,1
2025-01-12,Affiliates,partners,affiliate,Partner Network,tablet,P006,9,7,7,1,1,0
2025-01-12,Affiliates,partners,affiliate,Partner Network,tablet,P007,13,11,10,2,1,1
2025-01-12,Affiliates,partners,affiliate,Partner Network,tablet,P008,8,6,6,1,1,0
2025-01-12,Affiliates,partners,affiliate,Partner Network,tablet,P009,12,10,10,2,1,1
2025-01-12,Affiliates,partners,affiliate,Partner Network,tablet,P010,7,6,6,1,0,0
2025-01-12,Affiliates,partners,affiliate,Partner Network,tablet,P011,11,9,9,2,1,1
2025-01-12,Affiliates,partners,affiliate,Partner Network,tablet,P012,6,5,5,1,0,0
2025-01-12,Paid Search,google,cpc,KSA Growth,mobile,P001,7,6,5,1,1,1
2025-01-12,Paid Search,google,cpc,KSA Growth,mobile,P002,10,9,8,2,1,1
2025-01-12,Paid Search,google,cpc,KSA Growth,mobile,P003,6,6,5,1,1,0
2025-01-12,Paid Search,google,cpc,KSA Growth,mobile,P004,10,9,7,2,1,1
2025-01-12,Paid Search,google,cpc,KSA Growth,mobile,P005,5,5,4,1,1,0
2025-01-12,Paid Search,google,cpc,KSA Growth,mobile,P006,9,8,7,2,1,1
2025-01-12,Paid Search,google,cpc,KSA Growth,mobile,P007,5,4,4,1,0,0
2025-01-12,Paid Search,google,cpc,KSA Growth,mobile,P008,8,7,6,2,1,1
2025-01-12,Paid Search,google,cpc,KSA Growth,mobile,P009,12,10,9,2,1,1
2025-01-12,Paid Search,google,cpc,KSA Growth,mobile,P010,7,7,6,1,1,1
2025-01-12,Paid Search,google,cpc,KSA Growth,mobile,P011,11,10,9,2,1,1
2025-01-12,Paid Search,google,cpc,KSA Growth,mobile,P012,7,6,5,1,1,0
2025-01-12,Paid Social,instagram,paid_social,Creator Offers,desktop,P001,9,7,8,2,1,1
2025-01-12,Paid Social,instagram,paid_social,Creator Offers,desktop,P002,5,4,4,1,1,0
2025-01-12,Paid Social,instagram,paid_social,Creator Offers,desktop,P003,9,7,7,2,1,1
2025-01-12,Paid Social,instagram,paid_social,Creator Offers,desktop,P004,12,10,10,3,1,1
2025-01-12,Paid Social,instagram,paid_social,Creator Offers,desktop,P005,8,6,6,2,1,0
2025-01-12,Paid Social,instagram,paid_social,Creator Offers,desktop,P006,12,9,9,3,1,1
2025-01-12,Paid Social,instagram,paid_social,Creator Offers,desktop,P007,7,6,6,2,1,0
2025-01-12,Paid Social,instagram,paid_social,Creator Offers,desktop,P008,11,9,9,2,1,1
2025-01-12,Paid Social,instagram,paid_social,Creator Offers,desktop,P009,7,5,5,2,1,0
2025-01-12,Paid Social,instagram,paid_social,Creator Offers,desktop,P010,10,8,8,2,1,1
2025-01-12,Paid Social,instagram,paid_social,Creator Offers,desktop,P011,6,5,5,1,1,0
2025-01-12,Paid Social,instagram,paid_social,Creator Offers,desktop,P012,9,7,7,2,1,1
2025-01-13,Organic Search,google,organic,Always-on SEO,mobile,P001,6,5,5,1,1,1
2025-01-13,Organic Search,google,organic,Always-on SEO,mobile,P002,10,9,7,2,1,1
2025-01-13,Organic Search,google,organic,Always-on SEO,mobile,P003,6,5,4,1,1,0
2025-01-13,Organic Search,google,organic,Always-on SEO,mobile,P004,9,8,7,2,1,1
2025-01-13,Organic Search,google,organic,Always-on SEO,mobile,P005,13,12,10,3,2,1
2025-01-13,Organic Search,google,organic,Always-on SEO,mobile,P006,9,7,6,2,1,1
2025-01-13,Organic Search,google,organic,Always-on SEO,mobile,P007,13,11,9,2,2,1
2025-01-13,Organic Search,google,organic,Always-on SEO,mobile,P008,8,7,6,2,1,1
2025-01-13,Organic Search,google,organic,Always-on SEO,mobile,P009,12,10,8,2,1,1
2025-01-13,Organic Search,google,organic,Always-on SEO,mobile,P010,7,6,5,1,1,1
2025-01-13,Organic Search,google,organic,Always-on SEO,mobile,P011,11,9,8,2,1,1
2025-01-13,Organic Search,google,organic,Always-on SEO,mobile,P012,6,5,4,1,1,0
2025-01-13,Direct,direct,none,Unassigned,desktop,P001,8,6,6,1,1,1
2025-01-13,Direct,direct,none,Unassigned,desktop,P002,12,9,9,2,1,1
2025-01-13,Direct,direct,none,Unassigned,desktop,P003,8,6,5,1,1,0
2025-01-13,Direct,direct,none,Unassigned,desktop,P004,12,8,8,2,1,1
2025-01-13,Direct,direct,none,Unassigned,desktop,P005,7,5,5,1,1,0
2025-01-13,Direct,direct,none,Unassigned,desktop,P006,11,8,7,2,1,1
2025-01-13,Direct,direct,none,Unassigned,desktop,P007,6,4,4,1,1,0
2025-01-13,Direct,direct,none,Unassigned,desktop,P008,10,7,7,2,1,1
2025-01-13,Direct,direct,none,Unassigned,desktop,P009,5,4,4,1,0,0
2025-01-13,Direct,direct,none,Unassigned,desktop,P010,9,7,6,1,1,1
2025-01-13,Direct,direct,none,Unassigned,desktop,P011,13,9,9,2,1,1
2025-01-13,Direct,direct,none,Unassigned,desktop,P012,8,6,6,1,1,1
2025-01-13,Email,newsletter,email,Lifecycle,tablet,P001,13,12,9,2,1,1
2025-01-13,Email,newsletter,email,Lifecycle,tablet,P002,8,7,5,1,1,0
2025-01-13,Email,newsletter,email,Lifecycle,tablet,P003,12,11,8,2,1,1
2025-01-13,Email,newsletter,email,Lifecycle,tablet,P004,7,6,4,1,1,0
2025-01-13,Email,newsletter,email,Lifecycle,tablet,P005,11,10,8,2,1,1
2025-01-13,Email,newsletter,email,Lifecycle,tablet,P006,16,14,11,3,2,1
2025-01-13,Email,newsletter,email,Lifecycle,tablet,P007,10,9,7,2,1,1
2025-01-13,Email,newsletter,email,Lifecycle,tablet,P008,15,13,10,3,1,1
2025-01-13,Email,newsletter,email,Lifecycle,tablet,P009,9,8,6,2,1,1
2025-01-13,Email,newsletter,email,Lifecycle,tablet,P010,14,13,10,3,1,1
2025-01-13,Email,newsletter,email,Lifecycle,tablet,P011,9,8,6,2,1,0
2025-01-13,Email,newsletter,email,Lifecycle,tablet,P012,13,12,9,2,1,1
2025-01-14,Paid Search,google,cpc,KSA Growth,desktop,P001,10,7,6,1,1,0
2025-01-14,Paid Search,google,cpc,KSA Growth,desktop,P002,15,11,10,2,1,1
2025-01-14,Paid Search,google,cpc,KSA Growth,desktop,P003,8,6,6,1,1,0
2025-01-14,Paid Search,google,cpc,KSA Growth,desktop,P004,14,10,9,2,1,1
2025-01-14,Paid Search,google,cpc,KSA Growth,desktop,P005,7,6,5,1,0,0
2025-01-14,Paid Search,google,cpc,KSA Growth,desktop,P006,13,10,9,2,1,1
2025-01-14,Paid Search,google,cpc,KSA Growth,desktop,P007,18,13,12,3,1,1
2025-01-14,Paid Search,google,cpc,KSA Growth,desktop,P008,12,9,8,2,1,1
2025-01-14,Paid Search,google,cpc,KSA Growth,desktop,P009,17,13,11,3,1,1
2025-01-14,Paid Search,google,cpc,KSA Growth,desktop,P010,11,8,7,2,1,1
2025-01-14,Paid Search,google,cpc,KSA Growth,desktop,P011,16,12,11,2,1,1
2025-01-14,Paid Search,google,cpc,KSA Growth,desktop,P012,10,7,6,1,1,0
2025-01-14,Paid Social,instagram,paid_social,Creator Offers,tablet,P001,12,9,8,1,1,1
2025-01-14,Paid Social,instagram,paid_social,Creator Offers,tablet,P002,16,13,11,2,1,1
2025-01-14,Paid Social,instagram,paid_social,Creator Offers,tablet,P003,11,8,7,1,1,0
2025-01-14,Paid Social,instagram,paid_social,Creator Offers,tablet,P004,15,12,10,2,1,1
2025-01-14,Paid Social,instagram,paid_social,Creator Offers,tablet,P005,10,8,6,1,1,0
2025-01-14,Paid Social,instagram,paid_social,Creator Offers,tablet,P006,14,12,10,2,1,1
2025-01-14,Paid Social,instagram,paid_social,Creator Offers,tablet,P007,9,7,6,1,1,0
2025-01-14,Paid Social,instagram,paid_social,Creator Offers,tablet,P008,13,11,9,2,1,1
2025-01-14,Paid Social,instagram,paid_social,Creator Offers,tablet,P009,8,6,5,1,1,0
2025-01-14,Paid Social,instagram,paid_social,Creator Offers,tablet,P010,12,10,8,2,1,1
2025-01-14,Paid Social,instagram,paid_social,Creator Offers,tablet,P011,7,5,5,1,0,0
2025-01-14,Paid Social,instagram,paid_social,Creator Offers,tablet,P012,11,9,8,1,1,1
2025-01-14,Affiliates,partners,affiliate,Partner Network,mobile,P001,16,14,10,2,1,1
2025-01-14,Affiliates,partners,affiliate,Partner Network,mobile,P002,9,8,6,1,1,0
2025-01-14,Affiliates,partners,affiliate,Partner Network,mobile,P003,15,13,10,2,1,1
2025-01-14,Affiliates,partners,affiliate,Partner Network,mobile,P004,8,7,6,1,0,0
2025-01-14,Affiliates,partners,affiliate,Partner Network,mobile,P005,14,12,9,2,1,1
2025-01-14,Affiliates,partners,affiliate,Partner Network,mobile,P006,7,6,5,1,0,0
2025-01-14,Affiliates,partners,affiliate,Partner Network,mobile,P007,12,11,8,2,1,1
2025-01-14,Affiliates,partners,affiliate,Partner Network,mobile,P008,18,16,12,2,1,1
2025-01-14,Affiliates,partners,affiliate,Partner Network,mobile,P009,11,10,8,1,1,1
2025-01-14,Affiliates,partners,affiliate,Partner Network,mobile,P010,17,15,11,2,1,1
2025-01-14,Affiliates,partners,affiliate,Partner Network,mobile,P011,10,9,7,1,1,0
2025-01-14,Affiliates,partners,affiliate,Partner Network,mobile,P012,16,14,10,2,1,1
2025-01-15,Direct,direct,none,Unassigned,tablet,P001,12,9,7,2,1,1
2025-01-15,Direct,direct,none,Unassigned,tablet,P002,17,14,11,3,2,1
2025-01-15,Direct,direct,none,Unassigned,tablet,P003,10,8,7,1,1,1
2025-01-15,Direct,direct,none,Unassigned,tablet,P004,16,13,10,2,2,1
2025-01-15,Direct,direct,none,Unassigned,tablet,P005,9,7,6,1,1,1
2025-01-15,Direct,direct,none,Unassigned,tablet,P006,15,12,9,2,2,1
2025-01-15,Direct,direct,none,Unassigned,tablet,P007,8,6,5,1,1,1
2025-01-15,Direct,direct,none,Unassigned,tablet,P008,14,11,9,2,1,1
2025-01-15,Direct,direct,none,Unassigned,tablet,P009,20,15,12,3,2,1
2025-01-15,Direct,direct,none,Unassigned,tablet,P010,13,10,8,2,1,1
2025-01-15,Direct,direct,none,Unassigned,tablet,P011,18,14,12,3,2,1
2025-01-15,Direct,direct,none,Unassigned,tablet,P012,11,9,7,2,1,1
2025-01-15,Email,newsletter,email,Lifecycle,mobile,P001,15,12,10,2,1,1
2025-01-15,Email,newsletter,email,Lifecycle,mobile,P002,8,6,5,1,1,0
2025-01-15,Email,newsletter,email,Lifecycle,mobile,P003,14,11,9,2,1,1
2025-01-15,Email,newsletter,email,Lifecycle,mobile,P004,19,15,13,3,1,1
2025-01-15,Email,newsletter,email,Lifecycle,mobile,P005,12,10,8,2,1,1
2025-01-15,Email,newsletter,email,Lifecycle,mobile,P006,18,14,12,3,1,1
2025-01-15,Email,newsletter,email,Lifecycle,mobile,P007,11,9,8,2,1,0
2025-01-15,Email,newsletter,email,Lifecycle,mobile,P008,17,14,12,2,1,1
2025-01-15,Email,newsletter,email,Lifecycle,mobile,P009,10,8,7,1,1,0
2025-01-15,Email,newsletter,email,Lifecycle,mobile,P010,16,13,11,2,1,1
2025-01-15,Email,newsletter,email,Lifecycle,mobile,P011,9,7,6,1,1,0
2025-01-15,Email,newsletter,email,Lifecycle,mobile,P012,15,12,10,2,1,1
2025-01-15,Organic Search,google,organic,Always-on SEO,desktop,P001,11,9,7,2,1,1
2025-01-15,Organic Search,google,organic,Always-on SEO,desktop,P002,7,6,5,1,0,0
2025-01-15,Organic Search,google,organic,Always-on SEO,desktop,P003,11,8,7,1,1,1
2025-01-15,Organic Search,google,organic,Always-on SEO,desktop,P004,6,5,4,1,0,0
2025-01-15,Organic Search,google,organic,Always-on SEO,desktop,P005,10,8,7,1,1,1
2025-01-15,Organic Search,google,organic,Always-on SEO,desktop,P006,6,4,4,1,0,0
2025-01-15,Organic Search,google,organic,Always-on SEO,desktop,P007,9,7,6,1,1,1
2025-01-15,Organic Search,google,organic,Always-on SEO,desktop,P008,5,4,3,1,0,0
2025-01-15,Organic Search,google,organic,Always-on SEO,desktop,P009,9,7,6,1,1,0
2025-01-15,Organic Search,google,organic,Always-on SEO,desktop,P010,12,9,8,2,1,1
2025-01-15,Organic Search,google,organic,Always-on SEO,desktop,P011,8,6,5,1,0,0
2025-01-15,Organic Search,google,organic,Always-on SEO,desktop,P012,11,9,7,1,1,1
2025-01-16,Paid Social,instagram,paid_social,Creator Offers,mobile,P001,12,10,8,2,1,0
2025-01-16,Paid Social,instagram,paid_social,Creator Offers,mobile,P002,17,15,12,2,1,1
2025-01-16,Paid Social,instagram,paid_social,Creator Offers,mobile,P003,10,9,7,1,1,0
2025-01-16,Paid Social,instagram,paid_social,Creator Offers,mobile,P004,16,14,11,2,1,1
2025-01-16,Paid Social,instagram,paid_social,Creator Offers,mobile,P005,9,9,7,1,1,0
2025-01-16,Paid Social,instagram,paid_social,Creator Offers,mobile,P006,15,13,10,2,1,1
2025-01-16,Paid Social,instagram,paid_social,Creator Offers,mobile,P007,8,8,6,1,0,0
2025-01-16,Paid Social,instagram,paid_social,Creator Offers,mobile,P008,14,12,9,2,1,1
2025-01-16,Paid Social,instagram,paid_social,Creator Offers,mobile,P009,7,7,5,1,0,0
2025-01-16,Paid Social,instagram,paid_social,Creator Offers,mobile,P010,13,11,9,2,1,1
2025-01-16,Paid Social,instagram,paid_social,Creator Offers,mobile,P011,18,16,12,3,1,1
2025-01-16,Paid Social,instagram,paid_social,Creator Offers,mobile,P012,11,10,8,2,1,0
2025-01-16,Affiliates,partners,affiliate,Partner Network,desktop,P001,11,8,8,2,1,1
2025-01-16,Affiliates,partners,affiliate,Partner Network,desktop,P002,6,4,5,1,1,0
2025-01-16,Affiliates,partners,affiliate,Partner Network,desktop,P003,10,7,8,2,1,1
2025-01-16,Affiliates,partners,affiliate,Partner Network,desktop,P004,5,4,4,1,1,0
2025-01-16,Affiliates,partners,affiliate,Partner Network,desktop,P005,9,7,7,2,1,1
2025-01-16,Affiliates,partners,affiliate,Partner Network,desktop,P006,13,9,10,3,2,1
2025-01-16,Affiliates,partners,affiliate,Partner Network,desktop,P007,9,6,7,2,1,1
2025-01-16,Affiliates,partners,affiliate,Partner Network,desktop,P008,12,9,10,3,2,1
2025-01-16,Affiliates,partners,affiliate,Partner Network,desktop,P009,8,6,6,2,1,1
2025-01-16,Affiliates,partners,affiliate,Partner Network,desktop,P010,12,8,9,2,2,1
2025-01-16,Affiliates,partners,affiliate,Partner Network,desktop,P011,7,5,5,2,1,1
2025-01-16,Affiliates,partners,affiliate,Partner Network,desktop,P012,11,8,8,2,1,1
2025-01-16,Paid Search,google,cpc,KSA Growth,tablet,P001,18,14,13,4,2,1
2025-01-16,Paid Search,google,cpc,KSA Growth,tablet,P002,12,9,8,2,1,1
2025-01-16,Paid Search,google,cpc,KSA Growth,tablet,P003,17,13,12,3,2,1
2025-01-16,Paid Search,google,cpc,KSA Growth,tablet,P004,11,8,7,2,1,1
2025-01-16,Paid Search,google,cpc,KSA Growth,tablet,P005,16,12,11,3,2,1
2025-01-16,Paid Search,google,cpc,KSA Growth,tablet,P006,10,7,7,2,1,1
2025-01-16,Paid Search,google,cpc,KSA Growth,tablet,P007,15,11,10,3,2,1
2025-01-16,Paid Search,google,cpc,KSA Growth,tablet,P008,8,6,6,2,1,1
2025-01-16,Paid Search,google,cpc,KSA Growth,tablet,P009,14,10,10,3,2,1
2025-01-16,Paid Search,google,cpc,KSA Growth,tablet,P010,7,6,5,1,1,1
2025-01-16,Paid Search,google,cpc,KSA Growth,tablet,P011,13,10,9,2,2,1
2025-01-16,Paid Search,google,cpc,KSA Growth,tablet,P012,18,13,12,3,2,1
2025-01-17,Email,newsletter,email,Lifecycle,desktop,P001,12,9,9,2,1,1
2025-01-17,Email,newsletter,email,Lifecycle,desktop,P002,18,12,13,3,2,1
2025-01-17,Email,newsletter,email,Lifecycle,desktop,P003,11,8,8,2,1,1
2025-01-17,Email,newsletter,email,Lifecycle,desktop,P004,17,12,12,2,1,1
2025-01-17,Email,newsletter,email,Lifecycle,desktop,P005,10,7,8,2,1,0
2025-01-17,Email,newsletter,email,Lifecycle,desktop,P006,16,11,12,2,1,1
2025-01-17,Email,newsletter,email,Lifecycle,desktop,P007,9,7,7,1,1,0
2025-01-17,Email,newsletter,email,Lifecycle,desktop,P008,14,10,11,2,1,1
2025-01-17,Email,newsletter,email,Lifecycle,desktop,P009,8,6,6,1,1,0
2025-01-17,Email,newsletter,email,Lifecycle,desktop,P010,13,10,10,2,1,1
2025-01-17,Email,newsletter,email,Lifecycle,desktop,P011,7,5,5,1,1,0
2025-01-17,Email,newsletter,email,Lifecycle,desktop,P012,12,9,9,2,1,1
2025-01-17,Organic Search,google,organic,Always-on SEO,tablet,P001,12,9,8,2,1,1
2025-01-17,Organic Search,google,organic,Always-on SEO,tablet,P002,7,5,5,1,1,0
2025-01-17,Organic Search,google,organic,Always-on SEO,tablet,P003,11,9,7,2,1,1
2025-01-17,Organic Search,google,organic,Always-on SEO,tablet,P004,6,5,4,1,0,0
2025-01-17,Organic Search,google,organic,Always-on SEO,tablet,P005,11,8,7,2,1,1
2025-01-17,Organic Search,google,organic,Always-on SEO,tablet,P006,6,4,3,1,0,0
