order_id,order_date,product_id,quantity,item_revenue_sar,item_cost_sar,discount_sar
SYN-20250116-2-08,2025-01-16,P006,1,139.0,35.0,0.0
SYN-20250116-2-09,2025-01-16,P007,1,189.0,55.0,0.0
SYN-20250116-2-10,2025-01-16,P008,1,329.0,121.0,0.0
SYN-20250116-2-11,2025-01-16,P009,2,318.0,86.0,0.0
SYN-20250116-2-12,2025-01-16,P010,1,279.0,83.0,27.9
SYN-20250117-0-00,2025-01-17,P009,1,159.0,43.0,0.0
SYN-20250117-0-01,2025-01-17,P010,1,279.0,83.0,0.0
SYN-20250117-0-02,2025-01-17,P011,1,199.0,61.0,0.0
SYN-20250117-0-03,2025-01-17,P012,1,359.0,137.0,0.0
SYN-20250117-0-04,2025-01-17,P001,1,299.0,94.0,0.0
SYN-20250117-0-05,2025-01-17,P002,1,89.0,24.0,0.0
SYN-20250117-0-06,2025-01-17,P003,1,179.0,49.0,0.0
SYN-20250117-0-07,2025-01-17,P004,1,249.0,71.0,0.0
SYN-20250117-1-00,2025-01-17,P012,1,359.0,137.0,35.9
SYN-20250117-1-01,2025-01-17,P001,1,299.0,94.0,0.0
SYN-20250117-1-02,2025-01-17,P002,1,89.0,24.0,0.0
SYN-20250117-1-03,2025-01-17,P003,1,179.0,49.0,0.0
SYN-20250117-1-04,2025-01-17,P004,1,249.0,71.0,0.0
SYN-20250117-1-05,2025-01-17,P005,1,219.0,67.0,0.0
SYN-20250117-1-06,2025-01-17,P006,1,139.0,35.0,0.0
SYN-20250117-2-00,2025-01-17,P003,1,179.0,49.0,0.0
SYN-20250117-2-01,2025-01-17,P004,1,249.0,71.0,24.9
SYN-20250117-2-02,2025-01-17,P005,1,219.0,67.0,0.0
SYN-20250117-2-03,2025-01-17,P006,1,139.0,35.0,0.0
SYN-20250117-2-04,2025-01-17,P007,1,189.0,55.0,0.0
SYN-20250118-0-00,2025-01-18,P002,1,89.0,24.0,0.0
SYN-20250118-0-01,2025-01-18,P003,1,179.0,49.0,17.9
SYN-20250118-0-02,2025-01-18,P004,1,249.0,71.0,0.0
SYN-20250118-0-03,2025-01-18,P005,1,219.0,67.0,0.0
SYN-20250118-0-04,2025-01-18,P006,1,139.0,35.0,0.0
SYN-20250118-0-05,2025-01-18,P007,1,189.0,55.0,18.9
SYN-20250118-0-06,2025-01-18,P008,1,329.0,121.0,32.9
SYN-20250118-0-07,2025-01-18,P009,1,159.0,43.0,0.0
SYN-20250118-1-00,2025-01-18,P005,1,219.0,67.0,21.9
SYN-20250118-1-01,2025-01-18,P006,1,139.0,35.0,0.0
SYN-20250118-1-02,2025-01-18,P007,1,189.0,55.0,0.0
SYN-20250118-1-03,2025-01-18,P008,1,329.0,121.0,32.9
SYN-20250118-1-04,2025-01-18,P009,1,159.0,43.0,0.0
SYN-20250118-1-05,2025-01-18,P010,1,279.0,83.0,0.0
SYN-20250118-1-06,2025-01-18,P011,1,199.0,61.0,0.0
SYN-20250118-1-07,2025-01-18,P012,1,359.0,137.0,0.0
SYN-20250118-1-08,2025-01-18,P001,1,299.0,94.0,29.9
SYN-20250118-1-09,2025-01-18,P002,1,89.0,24.0,0.0
SYN-20250118-1-10,2025-01-18,P003,1,179.0,49.0,17.9
SYN-20250118-2-00,2025-01-18,P008,1,329.0,121.0,0.0
SYN-20250118-2-01,2025-01-18,P009,1,159.0,43.0,0.0
SYN-20250118-2-02,2025-01-18,P010,1,279.0,83.0,27.9
SYN-20250118-2-03,2025-01-18,P011,1,199.0,61.0,0.0
SYN-20250118-2-04,2025-01-18,P012,2,718.0,274.0,0.0
SYN-20250118-2-05,2025-01-18,P001,1,299.0,94.0,0.0
SYN-20250118-2-06,2025-01-18,P002,1,89.0,24.0,8.9
SYN-20250118-2-07,2025-01-18,P003,1,179.0,49.0,17.9
SYN-20250118-2-08,2025-01-18,P004,2,498.0,142.0,0.0
SYN-20250119-0-00,2025-01-19,P007,2,378.0,110.0,0.0
SYN-20250119-0-01,2025-01-19,P008,1,329.0,121.0,32.9
SYN-20250119-0-02,2025-01-19,P009,1,159.0,43.0,15.9
SYN-20250119-0-03,2025-01-19,P010,1,279.0,83.0,0.0
SYN-20250119-0-04,2025-01-19,P011,1,199.0,61.0,0.0
SYN-20250119-0-05,2025-01-19,P012,1,359.0,137.0,35.9
SYN-20250119-0-06,2025-01-19,P001,1,299.0,94.0,29.9
SYN-20250119-0-07,2025-01-19,P002,1,89.0,24.0,0.0
SYN-20250119-0-08,2025-01-19,P003,1,179.0,49.0,0.0
SYN-20250119-1-00,2025-01-19,P010,1,279.0,83.0,0.0
SYN-20250119-1-01,2025-01-19,P011,1,199.0,61.0,19.9
SYN-20250119-1-02,2025-01-19,P012,1,359.0,137.0,35.9
SYN-20250119-1-03,2025-01-19,P001,2,598.0,188.0,0.0
SYN-20250119-1-04,2025-01-19,P002,1,89.0,24.0,8.9
SYN-20250119-1-05,2025-01-19,P003,1,179.0,49.0,0.0
SYN-20250119-2-00,2025-01-19,P001,1,299.0,94.0,0.0
SYN-20250119-2-01,2025-01-19,P002,1,89.0,24.0,0.0
SYN-20250119-2-02,2025-01-19,P003,1,179.0,49.0,0.0
SYN-20250119-2-03,2025-01-19,P004,2,498.0,142.0,0.0
SYN-20250119-2-04,2025-01-19,P005,1,219.0,67.0,0.0
SYN-20250119-2-05,2025-01-19,P006,1,139.0,35.0,0.0
SYN-20250119-2-06,2025-01-19,P007,1,189.0,55.0,18.9
SYN-20250119-2-07,2025-01-19,P008,1,329.0,121.0,32.9
SYN-20250120-0-00,2025-01-20,P012,1,359.0,137.0,0.0
SYN-20250120-0-01,2025-01-20,P001,1,299.0,94.0,29.9
SYN-20250120-0-02,2025-01-20,P002,1,89.0,24.0,8.9
SYN-20250120-0-03,2025-01-20,P003,1,179.0,49.0,0.0
SYN-20250120-0-04,2025-01-20,P004,1,249.0,71.0,24.9
SYN-20250120-1-00,2025-01-20,P003,1,179.0,49.0,0.0
SYN-20250120-1-01,2025-01-20,P004,1,249.0,71.0,0.0
SYN-20250120-1-02,2025-01-20,P005,1,219.0,67.0,0.0
SYN-20250120-1-03,2025-01-20,P006,1,139.0,35.0,0.0
SYN-20250120-1-04,2025-01-20,P007,1,189.0,55.0,18.9
SYN-20250120-1-05,2025-01-20,P008,1,329.0,121.0,0.0
SYN-20250120-1-06,2025-01-20,P009,2,318.0,86.0,0.0
SYN-20250120-2-00,2025-01-20,P006,1,139.0,35.0,13.9
SYN-20250120-2-01,2025-01-20,P007,1,189.0,55.0,0.0
SYN-20250120-2-02,2025-01-20,P008,1,329.0,121.0,0.0
SYN-20250120-2-03,2025-01-20,P009,1,159.0,43.0,0.0
SYN-20250120-2-04,2025-01-20,P010,2,558.0,166.0,55.8
SYN-20250120-2-05,2025-01-20,P011,1,199.0,61.0,0.0
SYN-20250120-2-06,2025-01-20,P012,2,718.0,274.0,0.0
SYN-20250121-0-00,2025-01-21,P005,1,219.0,67.0,0.0
SYN-20250121-0-01,2025-01-21,P006,1,139.0,35.0,13.9
SYN-20250121-0-02,2025-01-21,P007,1,189.0,55.0,0.0
SYN-20250121-0-03,2025-01-21,P008,1,329.0,121.0,0.0
SYN-20250121-0-04,2025-01-21,P009,1,159.0,43.0,0.0
SYN-20250121-0-05,2025-01-21,P010,1,279.0,83.0,0.0
SYN-20250121-0-06,2025-01-21,P011,1,199.0,61.0,0.0
SYN-20250121-1-00,2025-01-21,P008,1,329.0,121.0,32.9
SYN-20250121-1-01,2025-01-21,P009,1,159.0,43.0,0.0
SYN-20250121-1-02,2025-01-21,P010,1,279.0,83.0,0.0
SYN-20250121-1-03,2025-01-21,P011,1,199.0,61.0,0.0
SYN-20250121-1-04,2025-01-21,P012,1,359.0,137.0,0.0
SYN-20250121-1-05,2025-01-21,P001,1,299.0,94.0,29.9
SYN-20250121-1-06,2025-01-21,P002,1,89.0,24.0,0.0
SYN-20250121-2-00,2025-01-21,P011,1,199.0,61.0,0.0
SYN-20250121-2-01,2025-01-21,P012,1,359.0,137.0,0.0
SYN-20250121-2-02,2025-01-21,P001,1,299.0,94.0,0.0
SYN-20250121-2-03,2025-01-21,P002,1,89.0,24.0,8.9
SYN-20250121-2-04,2025-01-21,P003,1,179.0,49.0,0.0
SYN-20250121-2-05,2025-01-21,P004,1,249.0,71.0,0.0
SYN-20250122-0-00,2025-01-22,P010,1,279.0,83.0,0.0
SYN-20250122-0-01,2025-01-22,P011,1,199.0,61.0,0.0
SYN-20250122-0-02,2025-01-22,P012,1,359.0,137.0,0.0
SYN-20250122-1-00,2025-01-22,P001,1,299.0,94.0,0.0
SYN-20250122-1-01,2025-01-22,P002,1,89.0,24.0,0.0
SYN-20250122-1-02,2025-01-22,P003,2,358.0,98.0,35.8
SYN-20250122-2-00,2025-01-22,P004,1,249.0,71.0,0.0
SYN-20250122-2-01,2025-01-22,P005,1,219.0,67.0,0.0
SYN-20250122-2-02,2025-01-22,P006,1,139.0,35.0,13.9
SYN-20250122-2-03,2025-01-22,P007,1,189.0,55.0,18.9
SYN-20250122-2-04,2025-01-22,P008,2,658.0,242.0,0.0
SYN-20250122-2-05,2025-01-22,P009,1,159.0,43.0,0.0
SYN-20250122-2-06,2025-01-22,P010,1,279.0,83.0,27.9
SYN-20250122-2-07,2025-01-22,P011,1,199.0,61.0,0.0
SYN-20250122-2-08,2025-01-22,P012,1,359.0,137.0,0.0
SYN-20250122-2-09,2025-01-22,P001,1,299.0,94.0,0.0
SYN-20250122-2-10,2025-01-22,P002,1,89.0,24.0,0.0
SYN-20250123-0-00,2025-01-23,P003,1,179.0,49.0,0.0
SYN-20250123-0-01,2025-01-23,P004,1,249.0,71.0,0.0
SYN-20250123-0-02,2025-01-23,P005,1,219.0,67.0,0.0
SYN-20250123-0-03,2025-01-23,P006,1,139.0,35.0,13.9
SYN-20250123-0-04,2025-01-23,P007,1,189.0,55.0,0.0
SYN-20250123-0-05,2025-01-23,P008,1,329.0,121.0,0.0
SYN-20250123-0-06,2025-01-23,P009,1,159.0,43.0,0.0
SYN-20250123-0-07,2025-01-23,P010,1,279.0,83.0,27.9
SYN-20250123-0-08,2025-01-23,P011,1,199.0,61.0,0.0
SYN-20250123-1-00,2025-01-23,P006,1,139.0,35.0,0.0
SYN-20250123-1-01,2025-01-23,P007,1,189.0,55.0,0.0
SYN-20250123-1-02,2025-01-23,P008,1,329.0,121.0,0.0
SYN-20250123-1-03,2025-01-23,P009,1,159.0,43.0,0.0
SYN-20250123-1-04,2025-01-23,P010,1,279.0,83.0,27.9
SYN-20250123-1-05,2025-01-23,P011,1,199.0,61.0,0.0
SYN-20250123-1-06,2025-01-23,P012,1,359.0,137.0,35.9
SYN-20250123-2-00,2025-01-23,P009,1,159.0,43.0,0.0
SYN-20250123-2-01,2025-01-23,P010,1,279.0,83.0,0.0
SYN-20250123-2-02,2025-01-23,P011,1,199.0,61.0,0.0
SYN-20250123-2-03,2025-01-23,P012,1,359.0,137.0,0.0
SYN-20250123-2-04,2025-01-23,P001,1,299.0,94.0,29.9
SYN-20250123-2-05,2025-01-23,P002,1,89.0,24.0,0.0
SYN-20250123-2-06,2025-01-23,P003,1,179.0,49.0,0.0
SYN-20250123-2-07,2025-01-23,P004,1,249.0,71.0,0.0
SYN-20250123-2-08,2025-01-23,P005,1,219.0,67.0,0.0
SYN-20250123-2-09,2025-01-23,P006,1,139.0,35.0,13.9
SYN-20250123-2-10,2025-01-23,P007,1,189.0,55.0,18.9
SYN-20250124-0-00,2025-01-24,P008,1,329.0,121.0,0.0
SYN-20250124-0-01,2025-01-24,P009,1,159.0,43.0,15.9
SYN-20250124-0-02,2025-01-24,P010,1,279.0,83.0,0.0
SYN-20250124-0-03,2025-01-24,P011,1,199.0,61.0,0.0
SYN-20250124-0-04,2025-01-24,P012,1,359.0,137.0,0.0
SYN-20250124-1-00,2025-01-24,P011,1,199.0,61.0,0.0
SYN-20250124-1-01,2025-01-24,P012,1,359.0,137.0,0.0
SYN-20250124-1-02,2025-01-24,P001,1,299.0,94.0,0.0
SYN-20250124-1-03,2025-01-24,P002,1,89.0,24.0,0.0
SYN-20250124-1-04,2025-01-24,P003,1,179.0,49.0,0.0
SYN-20250124-1-05,2025-01-24,P004,1,249.0,71.0,0.0
SYN-20250124-1-06,2025-01-24,P005,2,438.0,134.0,0.0
SYN-20250124-2-00,2025-01-24,P002,1,89.0,24.0,0.0
SYN-20250124-2-01,2025-01-24,P003,1,179.0,49.0,17.9
SYN-20250124-2-02,2025-01-24,P004,1,249.0,71.0,24.9
SYN-20250124-2-03,2025-01-24,P005,1,219.0,67.0,0.0
SYN-20250124-2-04,2025-01-24,P006,1,139.0,35.0,0.0
SYN-20250124-2-05,2025-01-24,P007,1,189.0,55.0,0.0
SYN-20250124-2-06,2025-01-24,P008,1,329.0,121.0,0.0
SYN-20250124-2-07,2025-01-24,P009,1,159.0,43.0,0.0
SYN-20250124-2-08,2025-01-24,P010,1,279.0,83.0,0.0
SYN-20250124-2-09,2025-01-24,P011,1,199.0,61.0,0.0
SYN-20250124-2-10,2025-01-24,P012,1,359.0,137.0,0.0
SYN-20250125-0-00,2025-01-25,P001,1,299.0,94.0,0.0
SYN-20250125-0-01,2025-01-25,P002,1,89.0,24.0,8.9
SYN-20250125-0-02,2025-01-25,P003,2,358.0,98.0,35.8
SYN-20250125-0-03,2025-01-25,P004,1,249.0,71.0,0.0
SYN-20250125-0-04,2025-01-25,P005,1,219.0,67.0,21.9
SYN-20250125-1-00,2025-01-25,P004,1,249.0,71.0,24.9
SYN-20250125-1-01,2025-01-25,P005,1,219.0,67.0,0.0
SYN-20250125-1-02,2025-01-25,P006,1,139.0,35.0,0.0
SYN-20250125-1-03,2025-01-25,P007,1,189.0,55.0,0.0
SYN-20250125-1-04,2025-01-25,P008,1,329.0,121.0,0.0
SYN-20250125-1-05,2025-01-25,P009,1,159.0,43.0,0.0
SYN-20250125-1-06,2025-01-25,P010,1,279.0,83.0,27.9
SYN-20250125-1-07,2025-01-25,P011,1,199.0,61.0,19.9
SYN-20250125-2-00,2025-01-25,P007,1,189.0,55.0,0.0
SYN-20250125-2-01,2025-01-25,P008,1,329.0,121.0,0.0
SYN-20250125-2-02,2025-01-25,P009,1,159.0,43.0,0.0
SYN-20250125-2-03,2025-01-25,P010,1,279.0,83.0,0.0
SYN-20250125-2-04,2025-01-25,P011,1,199.0,61.0,19.9
SYN-20250125-2-05,2025-01-25,P012,1,359.0,137.0,0.0
SYN-20250125-2-06,2025-01-25,P001,1,299.0,94.0,0.0
SYN-20250125-2-07,2025-01-25,P002,1,89.0,24.0,0.0
SYN-20250125-2-08,2025-01-25,P003,2,358.0,98.0,0.0
SYN-20250125-2-09,2025-01-25,P004,1,249.0,71.0,24.9
SYN-20250125-2-10,2025-01-25,P005,2,438.0,134.0,43.8
SYN-20250125-2-11,2025-01-25,P006,1,139.0,35.0,13.9
SYN-20250126-0-00,2025-01-26,P006,1,139.0,35.0,0.0
SYN-20250126-0-01,2025-01-26,P007,1,189.0,55.0,0.0
SYN-20250126-0-02,2025-01-26,P008,2,658.0,242.0,0.0
SYN-20250126-0-03,2025-01-26,P009,1,159.0,43.0,0.0
SYN-20250126-0-04,2025-01-26,P010,1,279.0,83.0,27.9
SYN-20250126-0-05,2025-01-26,P011,1,199.0,61.0,0.0
SYN-20250126-0-06,2025-01-26,P012,1,359.0,137.0,0.0
SYN-20250126-0-07,2025-01-26,P001,1,299.0,94.0,0.0
SYN-20250126-0-08,2025-01-26,P002,1,89.0,24.0,0.0
SYN-20250126-0-09,2025-01-26,P003,1,179.0,49.0,0.0
SYN-20250126-1-00,2025-01-26,P009,1,159.0,43.0,15.9
SYN-20250126-1-01,2025-01-26,P010,1,279.0,83.0,0.0
SYN-20250126-1-02,2025-01-26,P011,1,199.0,61.0,0.0
SYN-20250126-1-03,2025-01-26,P012,1,359.0,137.0,0.0
SYN-20250126-1-04,2025-01-26,P001,1,299.0,94.0,29.9
SYN-20250126-1-05,2025-01-26,P002,1,89.0,24.0,0.0
SYN-20250126-1-06,2025-01-26,P003,1,179.0,49.0,0.0
SYN-20250126-1-07,2025-01-26,P004,1,249.0,71.0,0.0
SYN-20250126-1-08,2025-01-26,P005,1,219.0,67.0,0.0
SYN-20250126-1-09,2025-01-26,P006,1,139.0,35.0,0.0
SYN-20250126-1-10,2025-01-26,P007,1,189.0,55.0,0.0
SYN-20250126-2-00,2025-01-26,P012,1,359.0,137.0,0.0
SYN-20250126-2-01,2025-01-26,P001,1,299.0,94.0,0.0
SYN-20250126-2-02,2025-01-26,P002,1,89.0,24.0,0.0
SYN-20250126-2-03,2025-01-26,P003,2,358.0,98.0,35.8
SYN-20250126-2-04,2025-01-26,P004,1,249.0,71.0,0.0
SYN-20250127-0-00,2025-01-27,P011,1,199.0,61.0,0.0
SYN-20250127-0-01,2025-01-27,P012,1,359.0,137.0,0.0
SYN-20250127-0-02,2025-01-27,P001,1,299.0,94.0,29.9
SYN-20250127-0-03,2025-01-27,P002,1,89.0,24.0,8.9
SYN-20250127-0-04,2025-01-27,P003,1,179.0,49.0,0.0
SYN-20250127-0-05,2025-01-27,P004,1,249.0,71.0,24.9
SYN-20250127-0-06,2025-01-27,P005,1,219.0,67.0,0.0
SYN-20250127-0-07,2025-01-27,P006,1,139.0,35.0,0.0
SYN-20250127-0-08,2025-01-27,P007,1,189.0,55.0,18.9
SYN-20250127-0-09,2025-01-27,P008,1,329.0,121.0,0.0
SYN-20250127-0-10,2025-01-27,P009,1,159.0,43.0,0.0
SYN-20250127-0-11,2025-01-27,P010,1,279.0,83.0,27.9
SYN-20250127-1-00,2025-01-27,P002,1,89.0,24.0,0.0
SYN-20250127-1-01,2025-01-27,P003,1,179.0,49.0,0.0
SYN-20250127-1-02,2025-01-27,P004,1,249.0,71.0,0.0
SYN-20250127-1-03,2025-01-27,P005,2,438.0,134.0,0.0
SYN-20250127-1-04,2025-01-27,P006,2,278.0,70.0,0.0
SYN-20250127-1-05,2025-01-27,P007,1,189.0,55.0,0.0
SYN-20250127-2-00,2025-01-27,P005,1,219.0,67.0,21.9
SYN-20250127-2-01,2025-01-27,P006,1,139.0,35.0,0.0
SYN-20250127-2-02,2025-01-27,P007,1,189.0,55.0,0.0
SYN-20250127-2-03,2025-01-27,P008,1,329.0,121.0,0.0
SYN-20250127-2-04,2025-01-27,P009,1,159.0,43.0,15.9
SYN-20250128-0-00,2025-01-28,P004,1,249.0,71.0,0.0
SYN-20250128-0-01,2025-01-28,P005,1,219.0,67.0,0.0
SYN-20250128-0-02,2025-01-28,P006,1,139.0,35.0,0.0
SYN-20250128-0-03,2025-01-28,P007,1,189.0,55.0,18.9
SYN-20250128-0-04,2025-01-28,P008,1,329.0,121.0,0.0
SYN-20250128-0-05,2025-01-28,P009,1,159.0,43.0,0.0
SYN-20250128-0-06,2025-01-28,P010,1,279.0,83.0,0.0
SYN-20250128-0-07,2025-01-28,P011,1,199.0,61.0,0.0
SYN-20250128-0-08,2025-01-28,P012,1,359.0,137.0,0.0
SYN-20250128-1-00,2025-01-28,P007,1,189.0,55.0,0.0
SYN-20250128-1-01,2025-01-28,P008,1,329.0,121.0,32.9
SYN-20250128-1-02,2025-01-28,P009,1,159.0,43.0,0.0
SYN-20250128-1-03,2025-01-28,P010,1,279.0,83.0,0.0
SYN-20250128-1-04,2025-01-28,P011,2,398.0,122.0,0.0
SYN-20250128-2-00,2025-01-28,P010,1,279.0,83.0,0.0
SYN-20250128-2-01,2025-01-28,P011,1,199.0,61.0,0.0
SYN-20250128-2-02,2025-01-28,P012,1,359.0,137.0,0.0
SYN-20250128-2-03,2025-01-28,P001,1,299.0,94.0,0.0
SYN-20250128-2-04,2025-01-28,P002,1,89.0,24.0,8.9
SYN-20250129-0-00,2025-01-29,P009,1,159.0,43.0,0.0
SYN-20250129-0-01,2025-01-29,P010,2,558.0,166.0,0.0
SYN-20250129-0-02,2025-01-29,P011,1,199.0,61.0,0.0
SYN-20250129-0-03,2025-01-29,P012,1,359.0,137.0,35.9
SYN-20250129-0-04,2025-01-29,P001,1,299.0,94.0,0.0
SYN-20250129-0-05,2025-01-29,P002,1,89.0,24.0,0.0
SYN-20250129-1-00,2025-01-29,P012,1,359.0,137.0,35.9
SYN-20250129-1-01,2025-01-29,P001,1,299.0,94.0,0.0
SYN-20250129-1-02,2025-01-29,P002,2,178.0,48.0,0.0
SYN-20250129-1-03,2025-01-29,P003,1,179.0,49.0,0.0
SYN-20250129-1-04,2025-01-29,P004,1,249.0,71.0,0.0
SYN-20250129-1-05,2025-01-29,P005,1,219.0,67.0,0.0
SYN-20250129-1-06,2025-01-29,P006,1,139.0,35.0,13.9
SYN-20250129-2-00,2025-01-29,P003,1,179.0,49.0,0.0
SYN-20250129-2-01,2025-01-29,P004,1,249.0,71.0,24.9
SYN-20250129-2-02,2025-01-29,P005,1,219.0,67.0,21.9
SYN-20250129-2-03,2025-01-29,P006,1,139.0,35.0,0.0
SYN-20250129-2-04,2025-01-29,P007,1,189.0,55.0,18.9
SYN-20250129-2-05,2025-01-29,P008,1,329.0,121.0,0.0
SYN-20250129-2-06,2025-01-29,P009,1,159.0,43.0,0.0
SYN-20250130-0-00,2025-01-30,P002,1,89.0,24.0,0.0
SYN-20250130-0-01,2025-01-30,P003,1,179.0,49.0,0.0
SYN-20250130-0-02,2025-01-30,P004,2,498.0,142.0,0.0
SYN-20250130-0-03,2025-01-30,P005,1,219.0,67.0,0.0
SYN-20250130-0-04,2025-01-30,P006,1,139.0,35.0,0.0
SYN-20250130-1-00,2025-01-30,P005,1,219.0,67.0,21.9
SYN-20250130-1-01,2025-01-30,P006,1,139.0,35.0,0.0
SYN-20250130-1-02,2025-01-30,P007,1,189.0,55.0,0.0
SYN-20250130-1-03,2025-01-30,P008,1,329.0,121.0,32.9
SYN-20250130-1-04,2025-01-30,P009,1,159.0,43.0,15.9
SYN-20250130-1-05,2025-01-30,P010,2,558.0,166.0,55.8
SYN-20250130-1-06,2025-01-30,P011,2,398.0,122.0,0.0
SYN-20250130-1-07,2025-01-30,P012,1,359.0,137.0,0.0
SYN-20250130-1-08,2025-01-30,P001,1,299.0,94.0,0.0
SYN-20250130-2-00,2025-01-30,P008,2,658.0,242.0,65.8
SYN-20250130-2-01,2025-01-30,P009,1,159.0,43.0,0.0
SYN-20250130-2-02,2025-01-30,P010,2,558.0,166.0,0.0
SYN-20250130-2-03,2025-01-30,P011,1,199.0,61.0,0.0
SYN-20250130-2-04,2025-01-30,P012,1,359.0,137.0,0.0
SYN-20250130-2-05,2025-01-30,P001,1,299.0,94.0,0.0
SYN-20250131-0-00,2025-01-31,P007,1,189.0,55.0,0.0
SYN-20250131-0-01,2025-01-31,P008,1,329.0,121.0,0.0
SYN-20250131-0-02,2025-01-31,P009,1,159.0,43.0,15.9
SYN-20250131-0-03,2025-01-31,P010,1,279.0,83.0,0.0
SYN-20250131-0-04,2025-01-31,P011,1,199.0,61.0,19.9
SYN-20250131-0-05,2025-01-31,P012,2,718.0,274.0,0.0
SYN-20250131-0-06,2025-01-31,P001,1,299.0,94.0,0.0
SYN-20250131-0-07,2025-01-31,P002,1,89.0,24.0,8.9
SYN-20250131-0-08,2025-01-31,P003,1,179.0,49.0,17.9
SYN-20250131-0-09,2025-01-31,P004,1,249.0,71.0,0.0
SYN-20250131-1-00,2025-01-31,P010,1,279.0,83.0,0.0
SYN-20250131-1-01,2025-01-31,P011,1,199.0,61.0,0.0
SYN-20250131-1-02,2025-01-31,P012,1,359.0,137.0,0.0
SYN-20250131-1-03,2025-01-31,P001,1,299.0,94.0,0.0
SYN-20250131-1-04,2025-01-31,P002,1,89.0,24.0,0.0
SYN-20250131-1-05,2025-01-31,P003,1,179.0,49.0,0.0
SYN-20250131-1-06,2025-01-31,P004,1,249.0,71.0,24.9
SYN-20250131-2-00,2025-01-31,P001,1,299.0,94.0,0.0
SYN-20250131-2-01,2025-01-31,P002,1,89.0,24.0,0.0
SYN-20250131-2-02,2025-01-31,P003,1,179.0,49.0,17.9
SYN-20250131-2-03,2025-01-31,P004,1,249.0,71.0,0.0
SYN-20250201-0-00,2025-02-01,P012,2,718.0,274.0,0.0
SYN-20250201-0-01,2025-02-01,P001,1,299.0,94.0,29.9
SYN-20250201-0-02,2025-02-01,P002,1,89.0,24.0,8.9
SYN-20250201-0-03,2025-02-01,P003,1,179.0,49.0,17.9
SYN-20250201-0-04,2025-02-01,P004,1,249.0,71.0,24.9
SYN-20250201-0-05,2025-02-01,P005,1,219.0,67.0,0.0
SYN-20250201-0-06,2025-02-01,P006,2,278.0,70.0,0.0
SYN-20250201-1-00,2025-02-01,P003,1,179.0,49.0,0.0
SYN-20250201-1-01,2025-02-01,P004,1,249.0,71.0,24.9
SYN-20250201-1-02,2025-02-01,P005,1,219.0,67.0,0.0
SYN-20250201-1-03,2025-02-01,P006,1,139.0,35.0,13.9
SYN-20250201-1-04,2025-02-01,P007,1,189.0,55.0,0.0
SYN-20250201-1-05,2025-02-01,P008,1,329.0,121.0,0.0
SYN-20250201-1-06,2025-02-01,P009,1,159.0,43.0,0.0
SYN-20250201-1-07,2025-02-01,P010,1,279.0,83.0,0.0
SYN-20250201-2-00,2025-02-01,P006,2,278.0,70.0,27.8
SYN-20250201-2-01,2025-02-01,P007,1,189.0,55.0,18.9
SYN-20250201-2-02,2025-02-01,P008,1,329.0,121.0,32.9
SYN-20250201-2-03,2025-02-01,P009,1,159.0,43.0,0.0
SYN-20250201-2-04,2025-02-01,P010,1,279.0,83.0,0.0
SYN-20250201-2-05,2025-02-01,P011,1,199.0,61.0,0.0
SYN-20250201-2-06,2025-02-01,P012,1,359.0,137.0,0.0
SYN-20250201-2-07,2025-02-01,P001,1,299.0,94.0,0.0
SYN-20250201-2-08,2025-02-01,P002,1,89.0,24.0,0.0
SYN-20250201-2-09,2025-02-01,P003,1,179.0,49.0,0.0
SYN-20250201-2-10,2025-02-01,P004,1,249.0,71.0,24.9
SYN-20250201-2-11,2025-02-01,P005,1,219.0,67.0,0.0
SYN-20250202-0-00,2025-02-02,P005,1,219.0,67.0,0.0
SYN-20250202-0-01,2025-02-02,P006,1,139.0,35.0,0.0
SYN-20250202-0-02,2025-02-02,P007,1,189.0,55.0,0.0
SYN-20250202-0-03,2025-02-02,P008,2,658.0,242.0,65.8
SYN-20250202-1-00,2025-02-02,P008,1,329.0,121.0,32.9
SYN-20250202-1-01,2025-02-02,P009,1,159.0,43.0,15.9
SYN-20250202-1-02,2025-02-02,P010,1,279.0,83.0,0.0
SYN-20250202-1-03,2025-02-02,P011,1,199.0,61.0,0.0
SYN-20250202-1-04,2025-02-02,P012,1,359.0,137.0,0.0
SYN-20250202-1-05,2025-02-02,P001,1,299.0,94.0,0.0
SYN-20250202-1-06,2025-02-02,P002,2,178.0,48.0,17.8
SYN-20250202-1-07,2025-02-02,P003,1,179.0,49.0,0.0
SYN-20250202-1-08,2025-02-02,P004,2,498.0,142.0,0.0
SYN-20250202-1-09,2025-02-02,P005,1,219.0,67.0,0.0
SYN-20250202-1-10,2025-02-02,P006,1,139.0,35.0,0.0
SYN-20250202-1-11,2025-02-02,P007,1,189.0,55.0,0.0
SYN-20250202-2-00,2025-02-02,P011,1,199.0,61.0,0.0
SYN-20250202-2-01,2025-02-02,P012,1,359.0,137.0,0.0
SYN-20250202-2-02,2025-02-02,P001,1,299.0,94.0,29.9
SYN-20250202-2-03,2025-02-02,P002,1,89.0,24.0,0.0
SYN-20250202-2-04,2025-02-02,P003,1,179.0,49.0,0.0
SYN-20250202-2-05,2025-02-02,P004,1,249.0,71.0,0.0
SYN-20250202-2-06,2025-02-02,P005,1,219.0,67.0,0.0
SYN-20250202-2-07,2025-02-02,P006,1,139.0,35.0,0.0
