order_id,tracking_transaction_id,order_date,anonymous_customer_id,customer_first_purchase_date,customer_type,channel,source,medium,campaign,device,city,payment_method,coupon_group,order_status,gross_revenue_sar,discount_sar,refund_sar,net_revenue_sar
SYN-20250106-2-07,TX-250106-2-07,2025-01-06,CUST-00376,2024-05-26,returning,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,campaign,completed,179.0,17.9,0.0,161.1
SYN-20250106-2-08,TX-250106-2-08,2025-01-06,CUST-00393,2025-01-06,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20250106-2-09,TX-250106-2-09,2025-01-06,CUST-00410,2025-01-06,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20250106-2-10,TX-250106-2-10,2025-01-06,CUST-00427,2025-01-06,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,none,completed,139.0,0.0,0.0,139.0
SYN-20250107-0-00,TX-250107-0-00,2025-01-07,CUST-00066,2025-01-07,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,189.0,0.0,0.0,189.0
SYN-20250107-0-01,TX-250107-0-01,2025-01-07,CUST-00083,2025-01-07,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,329.0,0.0,0.0,329.0
SYN-20250107-0-02,TX-250107-0-02,2025-01-07,CUST-00100,2024-05-20,returning,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250107-0-03,TX-250107-0-03,2025-01-07,CUST-00117,2025-01-07,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250107-0-04,TX-250107-0-04,2025-01-07,CUST-00134,2025-01-04,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,campaign,completed,199.0,19.9,0.0,179.1
SYN-20250107-0-05,TX-250107-0-05,2025-01-07,CUST-00151,2025-01-04,new,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250107-1-00,TX-250107-1-00,2025-01-07,CUST-00167,2025-01-07,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250107-1-01,TX-250107-1-01,2025-01-07,CUST-00184,2024-05-23,returning,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250107-1-02,TX-250107-1-02,2025-01-07,CUST-00201,2025-01-07,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,campaign,completed,359.0,35.9,0.0,323.1
SYN-20250107-1-03,TX-250107-1-03,2025-01-07,CUST-00218,2025-01-07,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250107-1-04,TX-250107-1-04,2025-01-07,CUST-00235,2025-01-04,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250107-2-00,TX-250107-2-00,2025-01-07,CUST-00268,2024-05-26,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,299.0,0.0,0.0,299.0
SYN-20250107-2-01,TX-250107-2-01,2025-01-07,CUST-00285,2025-01-07,new,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,89.0,0.0,0.0,89.0
SYN-20250107-2-02,TX-250107-2-02,2025-01-07,CUST-00302,2025-01-07,new,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,179.0,0.0,0.0,179.0
SYN-20250107-2-03,TX-250107-2-03,2025-01-07,CUST-00319,2025-01-07,new,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,249.0,0.0,0.0,249.0
SYN-20250108-0-00,TX-250108-0-00,2025-01-08,CUST-00077,2025-01-08,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,campaign,refunded,359.0,35.9,323.1,0.0
SYN-20250108-0-01,TX-250108-0-01,2025-01-08,CUST-00094,2025-01-08,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,299.0,0.0,0.0,299.0
SYN-20250108-0-02,TX-250108-0-02,2025-01-08,CUST-00111,2025-01-08,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,89.0,0.0,0.0,89.0
SYN-20250108-0-03,TX-250108-0-03,2025-01-08,CUST-00128,2024-09-21,returning,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,179.0,0.0,0.0,179.0
SYN-20250108-0-04,TX-250108-0-04,2025-01-08,CUST-00145,2025-01-05,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,249.0,0.0,0.0,249.0
SYN-20250108-0-05,TX-250108-0-05,2025-01-08,CUST-00162,2025-01-05,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,campaign,completed,438.0,43.8,0.0,394.2
SYN-20250108-0-06,TX-250108-0-06,2025-01-08,CUST-00179,2025-01-05,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,139.0,0.0,0.0,139.0
SYN-20250108-0-07,TX-250108-0-07,2025-01-08,CUST-00196,2024-05-08,returning,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,378.0,0.0,0.0,378.0
SYN-20250108-0-08,TX-250108-0-08,2025-01-08,CUST-00213,2025-01-02,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,658.0,0.0,0.0,658.0
SYN-20250108-0-09,TX-250108-0-09,2025-01-08,CUST-00230,2025-01-02,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,318.0,0.0,0.0,318.0
SYN-20250108-0-10,TX-250108-0-10,2025-01-08,CUST-00247,2025-01-02,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,campaign,refunded,279.0,27.9,251.1,0.0
SYN-20250108-0-11,TX-250108-0-11,2025-01-08,CUST-00264,2024-01-22,returning,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,199.0,0.0,0.0,199.0
SYN-20250108-1-00,TX-250108-1-00,2025-01-08,CUST-00178,2025-01-08,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20250108-1-01,TX-250108-1-01,2025-01-08,CUST-00195,2025-01-08,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,refunded,249.0,0.0,249.0,0.0
SYN-20250108-1-02,TX-250108-1-02,2025-01-08,CUST-00212,2024-09-24,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,campaign,completed,219.0,21.9,0.0,197.1
SYN-20250108-1-03,TX-250108-1-03,2025-01-08,CUST-00229,2025-01-08,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,139.0,0.0,0.0,139.0
SYN-20250108-1-04,TX-250108-1-04,2025-01-08,CUST-00246,2025-01-05,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,378.0,0.0,0.0,378.0
SYN-20250108-1-05,TX-250108-1-05,2025-01-08,CUST-00263,2025-01-05,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,329.0,0.0,0.0,329.0
SYN-20250108-1-06,TX-250108-1-06,2025-01-08,CUST-00280,2024-05-11,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,159.0,0.0,0.0,159.0
SYN-20250108-1-07,TX-250108-1-07,2025-01-08,CUST-00297,2025-01-05,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20250108-1-08,TX-250108-1-08,2025-01-08,CUST-00314,2025-01-05,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20250108-1-09,TX-250108-1-09,2025-01-08,CUST-00331,2025-01-05,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,359.0,0.0,0.0,359.0
SYN-20250108-1-10,TX-250108-1-10,2025-01-08,CUST-00348,2024-01-25,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,299.0,0.0,0.0,299.0
SYN-20250108-1-11,TX-250108-1-11,2025-01-08,CUST-00365,2025-01-05,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,89.0,0.0,0.0,89.0
SYN-20250108-1-12,TX-250108-1-12,2025-01-08,CUST-00382,2025-01-05,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20250108-1-13,TX-250108-1-13,2025-01-08,CUST-00399,2025-01-05,new,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,campaign,completed,249.0,24.9,0.0,224.1
SYN-20250108-2-00,TX-250108-2-00,2025-01-08,CUST-00279,2025-01-08,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,campaign,completed,139.0,13.9,0.0,125.1
SYN-20250108-2-01,TX-250108-2-01,2025-01-08,CUST-00296,2024-09-27,returning,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,189.0,0.0,0.0,189.0
SYN-20250108-2-02,TX-250108-2-02,2025-01-08,CUST-00313,2025-01-08,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,329.0,0.0,0.0,329.0
SYN-20250108-2-03,TX-250108-2-03,2025-01-08,CUST-00330,2025-01-08,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,159.0,0.0,0.0,159.0
SYN-20250108-2-04,TX-250108-2-04,2025-01-08,CUST-00347,2025-01-08,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,279.0,0.0,0.0,279.0
SYN-20250108-2-05,TX-250108-2-05,2025-01-08,CUST-00364,2024-05-14,returning,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,199.0,0.0,0.0,199.0
SYN-20250108-2-06,TX-250108-2-06,2025-01-08,CUST-00381,2025-01-08,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20250108-2-07,TX-250108-2-07,2025-01-08,CUST-00398,2025-01-08,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,campaign,completed,299.0,29.9,0.0,269.1
SYN-20250108-2-08,TX-250108-2-08,2025-01-08,CUST-00415,2025-01-08,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,89.0,0.0,0.0,89.0
SYN-20250109-0-00,TX-250109-0-00,2025-01-09,CUST-00088,2024-05-08,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,219.0,0.0,0.0,219.0
SYN-20250109-0-01,TX-250109-0-01,2025-01-09,CUST-00105,2025-01-09,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,139.0,0.0,0.0,139.0
SYN-20250109-0-02,TX-250109-0-02,2025-01-09,CUST-00122,2025-01-09,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,189.0,0.0,0.0,189.0
SYN-20250109-0-03,TX-250109-0-03,2025-01-09,CUST-00139,2025-01-09,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,329.0,0.0,0.0,329.0
SYN-20250109-0-04,TX-250109-0-04,2025-01-09,CUST-00156,2024-01-22,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,refunded,159.0,0.0,159.0,0.0
SYN-20250109-0-05,TX-250109-0-05,2025-01-09,CUST-00173,2025-01-06,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,campaign,completed,279.0,27.9,0.0,251.1
SYN-20250109-0-06,TX-250109-0-06,2025-01-09,CUST-00190,2025-01-06,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,campaign,completed,199.0,19.9,0.0,179.1
SYN-20250109-0-07,TX-250109-0-07,2025-01-09,CUST-00207,2025-01-06,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20250109-0-08,TX-250109-0-08,2025-01-09,CUST-00224,2024-09-09,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20250109-0-09,TX-250109-0-09,2025-01-09,CUST-00241,2025-01-03,new,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,89.0,0.0,0.0,89.0
SYN-20250109-1-00,TX-250109-1-00,2025-01-09,CUST-00189,2025-01-09,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250109-1-01,TX-250109-1-01,2025-01-09,CUST-00206,2025-01-09,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250109-1-02,TX-250109-1-02,2025-01-09,CUST-00223,2025-01-09,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,558.0,0.0,0.0,558.0
SYN-20250109-1-03,TX-250109-1-03,2025-01-09,CUST-00240,2024-01-25,returning,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,refunded,199.0,0.0,199.0,0.0
SYN-20250109-1-04,TX-250109-1-04,2025-01-09,CUST-00257,2025-01-06,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250109-1-05,TX-250109-1-05,2025-01-09,CUST-00274,2025-01-06,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250109-1-06,TX-250109-1-06,2025-01-09,CUST-00291,2025-01-06,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250109-1-07,TX-250109-1-07,2025-01-09,CUST-00308,2024-09-12,returning,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250109-1-08,TX-250109-1-08,2025-01-09,CUST-00325,2025-01-06,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,498.0,0.0,0.0,498.0
SYN-20250109-1-09,TX-250109-1-09,2025-01-09,CUST-00342,2025-01-06,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20250109-2-00,TX-250109-2-00,2025-01-09,CUST-00290,2025-01-09,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,398.0,0.0,0.0,398.0
SYN-20250109-2-01,TX-250109-2-01,2025-01-09,CUST-00307,2025-01-09,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250109-2-02,TX-250109-2-02,2025-01-09,CUST-00324,2024-01-01,returning,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250109-2-03,TX-250109-2-03,2025-01-09,CUST-00341,2025-01-09,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250109-2-04,TX-250109-2-04,2025-01-09,CUST-00358,2025-01-09,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,refunded,179.0,0.0,179.0,0.0
SYN-20250109-2-05,TX-250109-2-05,2025-01-09,CUST-00375,2025-01-09,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20250110-0-00,TX-250110-0-00,2025-01-10,CUST-00099,2025-01-10,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250110-0-01,TX-250110-0-01,2025-01-10,CUST-00116,2024-09-09,returning,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250110-0-02,TX-250110-0-02,2025-01-10,CUST-00133,2025-01-10,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250110-0-03,TX-250110-0-03,2025-01-10,CUST-00150,2025-01-10,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250110-0-04,TX-250110-0-04,2025-01-10,CUST-00167,2025-01-07,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250110-0-05,TX-250110-0-05,2025-01-10,CUST-00184,2024-05-23,returning,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250110-1-00,TX-250110-1-00,2025-01-10,CUST-00200,2024-09-12,returning,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,299.0,0.0,0.0,299.0
SYN-20250110-1-01,TX-250110-1-01,2025-01-10,CUST-00217,2025-01-10,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,89.0,0.0,0.0,89.0
SYN-20250110-1-02,TX-250110-1-02,2025-01-10,CUST-00234,2025-01-10,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,179.0,0.0,0.0,179.0
SYN-20250110-1-03,TX-250110-1-03,2025-01-10,CUST-00251,2025-01-10,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,249.0,0.0,0.0,249.0
SYN-20250110-1-04,TX-250110-1-04,2025-01-10,CUST-00268,2024-05-26,returning,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,219.0,0.0,0.0,219.0
SYN-20250110-1-05,TX-250110-1-05,2025-01-10,CUST-00285,2025-01-07,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,campaign,completed,139.0,13.9,0.0,125.1
SYN-20250110-1-06,TX-250110-1-06,2025-01-10,CUST-00302,2025-01-07,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,189.0,0.0,0.0,189.0
SYN-20250110-1-07,TX-250110-1-07,2025-01-10,CUST-00319,2025-01-07,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,329.0,0.0,0.0,329.0
SYN-20250110-2-00,TX-250110-2-00,2025-01-10,CUST-00301,2025-01-10,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,249.0,0.0,0.0,249.0
SYN-20250110-2-01,TX-250110-2-01,2025-01-10,CUST-00318,2025-01-10,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,219.0,0.0,0.0,219.0
SYN-20250110-2-02,TX-250110-2-02,2025-01-10,CUST-00335,2025-01-10,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,139.0,0.0,0.0,139.0
SYN-20250110-2-03,TX-250110-2-03,2025-01-10,CUST-00352,2024-05-02,returning,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,189.0,0.0,0.0,189.0
SYN-20250110-2-04,TX-250110-2-04,2025-01-10,CUST-00369,2025-01-10,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,329.0,0.0,0.0,329.0
SYN-20250110-2-05,TX-250110-2-05,2025-01-10,CUST-00386,2025-01-10,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250110-2-06,TX-250110-2-06,2025-01-10,CUST-00403,2025-01-10,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20250110-2-07,TX-250110-2-07,2025-01-10,CUST-00420,2024-01-16,returning,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20250110-2-08,TX-250110-2-08,2025-01-10,CUST-00437,2025-01-10,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,359.0,0.0,0.0,359.0
SYN-20250110-2-09,TX-250110-2-09,2025-01-10,CUST-00454,2025-01-10,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,299.0,0.0,0.0,299.0
SYN-20250111-0-00,TX-250111-0-00,2025-01-11,CUST-00110,2025-01-11,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20250111-0-01,TX-250111-0-01,2025-01-11,CUST-00127,2025-01-11,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,498.0,0.0,0.0,498.0
SYN-20250111-0-02,TX-250111-0-02,2025-01-11,CUST-00144,2024-01-10,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,219.0,0.0,0.0,219.0
SYN-20250111-0-03,TX-250111-0-03,2025-01-11,CUST-00161,2025-01-11,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,139.0,0.0,0.0,139.0
SYN-20250111-0-04,TX-250111-0-04,2025-01-11,CUST-00178,2025-01-08,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,189.0,0.0,0.0,189.0
SYN-20250111-0-05,TX-250111-0-05,2025-01-11,CUST-00195,2025-01-08,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,329.0,0.0,0.0,329.0
SYN-20250111-0-06,TX-250111-0-06,2025-01-11,CUST-00212,2024-09-24,returning,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,159.0,0.0,0.0,159.0
SYN-20250111-0-07,TX-250111-0-07,2025-01-11,CUST-00229,2025-01-08,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20250111-1-00,TX-250111-1-00,2025-01-11,CUST-00211,2025-01-11,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,139.0,0.0,0.0,139.0
SYN-20250111-1-01,TX-250111-1-01,2025-01-11,CUST-00228,2024-01-13,returning,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,189.0,0.0,0.0,189.0
SYN-20250111-1-02,TX-250111-1-02,2025-01-11,CUST-00245,2025-01-11,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,329.0,0.0,0.0,329.0
SYN-20250111-1-03,TX-250111-1-03,2025-01-11,CUST-00262,2025-01-11,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,159.0,0.0,0.0,159.0
SYN-20250111-1-04,TX-250111-1-04,2025-01-11,CUST-00279,2025-01-08,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,279.0,0.0,0.0,279.0
SYN-20250111-1-05,TX-250111-1-05,2025-01-11,CUST-00296,2024-09-27,returning,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,199.0,0.0,0.0,199.0
SYN-20250111-1-06,TX-250111-1-06,2025-01-11,CUST-00313,2025-01-08,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20250111-1-07,TX-250111-1-07,2025-01-11,CUST-00330,2025-01-08,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20250111-1-08,TX-250111-1-08,2025-01-11,CUST-00347,2025-01-08,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,89.0,0.0,0.0,89.0
SYN-20250111-2-00,TX-250111-2-00,2025-01-11,CUST-00312,2024-01-16,returning,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250111-2-01,TX-250111-2-01,2025-01-11,CUST-00329,2025-01-11,new,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250111-2-02,TX-250111-2-02,2025-01-11,CUST-00346,2025-01-11,new,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250111-2-03,TX-250111-2-03,2025-01-11,CUST-00363,2025-01-11,new,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250112-0-00,TX-250112-0-00,2025-01-12,CUST-00121,2025-01-12,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,apple_pay,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250112-0-01,TX-250112-0-01,2025-01-12,CUST-00138,2025-01-12,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,apple_pay,none,completed,159.0,0.0,0.0,159.0
