date,channel,source,medium,campaign,device,city,payment_method,customer_type,sessions,users,product_views,add_to_carts,begin_checkouts,purchases,units_sold,gross_revenue_sar,discount_sar,refund_sar,net_revenue_sar,cost_sar,ad_spend_sar
2025-08-14,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,new,131,115,86,15,8,5,6,1124.0,51.8,0.0,1072.2,329.0,0.0
2025-08-14,Paid Search,google,cpc,KSA Growth,tablet,Dammam,apple_pay,new,195,141,145,40,26,15,18,3792.0,0.0,0.0,3792.0,1151.0,263.58
2025-08-15,Email,newsletter,email,Lifecycle,desktop,Dammam,apple_pay,new,116,96,89,22,14,7,10,2040.0,32.9,296.1,1711.0,602.0,0.0
2025-08-15,Organic Search,google,organic,Always-on SEO,tablet,Makkah,stc_pay,new,118,100,83,17,11,7,8,1812.0,27.9,0.0,1784.1,578.0,0.0
2025-08-15,Direct,direct,none,Unassigned,mobile,Madinah,visa,returning,105,82,75,13,8,4,4,996.0,15.9,0.0,980.1,324.0,0.0
2025-08-16,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,new,113,88,91,22,15,10,10,2360.0,45.8,0.0,2314.2,750.0,0.0
2025-08-16,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mada,returning,92,79,67,17,9,5,6,1424.0,19.9,0.0,1404.1,459.0,90.58
2025-08-16,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mastercard,new,111,100,78,16,11,7,7,1393.0,41.8,0.0,1351.2,422.0,78.28
2025-08-17,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mastercard,returning,143,108,113,22,15,10,10,2130.0,111.5,0.0,2018.5,642.0,0.0
2025-08-17,Direct,direct,none,Unassigned,desktop,Jeddah,apple_pay,new,129,101,82,15,9,5,5,1125.0,0.0,0.0,1125.0,349.0,0.0
2025-08-17,Email,newsletter,email,Lifecycle,tablet,Dammam,stc_pay,new,102,84,75,22,13,7,7,1813.0,0.0,0.0,1813.0,594.0,0.0
2025-08-18,Paid Search,google,cpc,KSA Growth,desktop,Dammam,stc_pay,new,163,121,116,29,16,11,13,2807.0,61.6,0.0,2745.4,868.0,167.39
2025-08-18,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,visa,new,94,75,77,18,9,5,7,1773.0,101.6,0.0,1671.4,562.0,109.82
2025-08-18,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mada,new,177,155,117,33,23,14,15,3435.0,86.6,0.0,3348.4,1095.0,0.0
2025-08-19,Direct,direct,none,Unassigned,tablet,Madinah,mada,new,173,148,130,31,21,13,15,3175.0,168.1,0.0,3006.9,986.0,0.0
2025-08-19,Email,newsletter,email,Lifecycle,mobile,Khobar,mastercard,new,146,105,106,31,20,12,12,2688.0,17.9,0.0,2670.1,840.0,0.0
2025-08-19,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,apple_pay,returning,100,73,65,15,8,5,5,1035.0,37.8,0.0,997.2,321.0,0.0
2025-08-20,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,apple_pay,new,181,142,144,42,23,16,17,3683.0,32.9,0.0,3650.1,1129.0,255.54
2025-08-20,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,stc_pay,returning,179,139,130,34,18,11,11,2549.0,64.7,0.0,2484.3,805.0,0.0
2025-08-20,Paid Search,google,cpc,KSA Growth,tablet,Dammam,visa,new,143,111,98,24,16,10,10,2200.0,69.7,0.0,2130.3,676.0,184.8
2025-08-21,Email,newsletter,email,Lifecycle,desktop,Dammam,visa,returning,95,78,69,13,8,5,5,1295.0,29.9,0.0,1265.1,418.0,0.0
2025-08-21,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mada,new,155,140,125,25,13,9,10,2240.0,0.0,0.0,2240.0,708.0,0.0
2025-08-21,Direct,direct,none,Unassigned,mobile,Madinah,mastercard,new,204,163,153,45,32,18,18,3992.0,168.3,189.0,3634.7,1238.0,0.0
2025-08-22,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mastercard,new,116,88,90,22,13,10,10,2030.0,33.8,0.0,1996.2,609.0,0.0
2025-08-22,Paid Search,google,cpc,KSA Growth,mobile,Khobar,apple_pay,new,214,160,141,30,16,10,10,2260.0,56.7,329.0,1874.3,720.0,244.45
2025-08-22,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,stc_pay,new,114,87,77,17,9,5,6,1524.0,0.0,0.0,1524.0,506.0,164.51
2025-08-23,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,stc_pay,new,136,100,108,21,12,7,8,2172.0,27.9,0.0,2144.1,731.0,0.0
2025-08-23,Direct,direct,none,Unassigned,desktop,Jeddah,visa,new,86,67,62,17,9,5,5,1225.0,8.9,0.0,1216.1,399.0,0.0
2025-08-23,Email,newsletter,email,Lifecycle,tablet,Dammam,mada,returning,100,87,73,15,9,6,7,1263.0,35.8,0.0,1227.2,364.0,0.0
2025-08-24,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mada,new,173,148,115,26,14,9,11,2589.0,24.9,0.0,2564.1,839.0,218.78
2025-08-24,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mastercard,returning,101,79,76,17,9,5,5,975.0,0.0,179.0,796.0,277.0,99.53
2025-08-24,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,apple_pay,new,104,93,73,20,10,6,8,1902.0,0.0,0.0,1902.0,602.0,0.0
2025-08-25,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,returning,138,103,92,17,12,8,10,2230.0,40.8,0.0,2189.2,706.0,0.0
2025-08-25,Email,newsletter,email,Lifecycle,mobile,Khobar,stc_pay,new,132,116,94,18,10,6,7,1783.0,98.7,0.0,1684.3,582.0,0.0
2025-08-25,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,new,115,101,90,21,14,9,9,1921.0,108.6,0.0,1812.4,593.0,0.0
2025-08-26,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,visa,new,86,74,58,13,7,5,6,1314.0,0.0,0.0,1314.0,423.0,115.76
2025-08-26,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,new,99,88,66,19,10,6,7,1313.0,42.8,0.0,1270.2,375.0,0.0
2025-08-26,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mastercard,new,173,136,138,41,24,15,17,3683.0,152.3,251.1,3279.6,1119.0,242.19
2025-08-27,Email,newsletter,email,Lifecycle,desktop,Dammam,mastercard,new,105,82,78,16,9,5,5,975.0,21.9,0.0,953.1,277.0,0.0
2025-08-27,Organic Search,google,organic,Always-on SEO,tablet,Makkah,apple_pay,new,177,139,120,29,16,10,10,2220.0,70.7,170.1,1979.2,702.0,0.0
2025-08-27,Direct,direct,none,Unassigned,mobile,Madinah,stc_pay,returning,98,72,69,15,8,4,5,1195.0,0.0,0.0,1195.0,385.0,0.0
2025-08-28,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,new,172,135,121,30,16,9,11,2699.0,172.3,0.0,2526.7,881.0,0.0
2025-08-28,Paid Search,google,cpc,KSA Growth,mobile,Khobar,visa,returning,144,130,114,30,16,10,12,2638.0,133.5,323.1,2181.4,830.0,120.75
2025-08-28,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,new,119,105,96,22,14,10,10,2030.0,76.6,0.0,1953.4,609.0,93.67
2025-08-29,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mada,returning,108,88,69,20,13,8,10,2080.0,32.9,0.0,2047.1,622.0,0.0
2025-08-29,Direct,direct,none,Unassigned,desktop,Jeddah,mastercard,new,190,153,154,28,18,13,16,3604.0,92.6,0.0,3511.4,1100.0,0.0
2025-08-29,Email,newsletter,email,Lifecycle,tablet,Dammam,apple_pay,new,168,130,108,32,19,12,13,2907.0,88.6,0.0,2818.4,907.0,0.0
2025-08-30,Paid Search,google,cpc,KSA Growth,desktop,Dammam,apple_pay,new,156,125,128,32,22,16,16,3504.0,119.6,0.0,3384.4,1094.0,207.09
2025-08-30,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,stc_pay,new,112,97,86,25,17,9,10,2210.0,81.7,0.0,2128.3,678.0,83.45
2025-08-30,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,visa,new,150,120,118,34,21,11,12,2768.0,75.7,558.0,2134.3,862.0,0.0
2025-08-31,Direct,direct,none,Unassigned,tablet,Madinah,visa,new,132,109,100,27,19,12,12,2688.0,13.9,0.0,2674.1,840.0,0.0
2025-08-31,Email,newsletter,email,Lifecycle,mobile,Khobar,mada,new,108,93,85,22,11,6,6,1064.0,8.9,0.0,1055.1,301.0,0.0
2025-08-31,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mastercard,returning,195,153,155,36,25,16,17,3703.0,63.6,0.0,3639.4,1153.0,0.0
2025-09-01,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mastercard,new,141,111,90,24,12,7,8,1812.0,0.0,0.0,1812.0,546.0,149.99
2025-09-01,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,apple_pay,returning,92,79,75,13,7,5,5,1155.0,32.9,0.0,1122.1,363.0,0.0
2025-09-01,Paid Search,google,cpc,KSA Growth,tablet,Dammam,stc_pay,new,134,106,86,25,13,9,9,2011.0,29.9,0.0,1981.1,621.0,128.67
2025-09-02,Email,newsletter,email,Lifecycle,desktop,Dammam,stc_pay,returning,104,86,66,12,7,4,5,1275.0,15.9,0.0,1259.1,407.0,0.0
2025-09-02,Organic Search,google,organic,Always-on SEO,tablet,Makkah,visa,new,164,118,131,25,17,12,14,3096.0,124.4,0.0,2971.6,962.0,0.0
2025-09-02,Direct,direct,none,Unassigned,mobile,Madinah,mada,new,119,99,90,19,11,8,9,1901.0,42.8,0.0,1858.2,567.0,0.0
2025-09-03,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,new,92,78,63,14,9,6,6,1064.0,43.8,0.0,1020.2,301.0,0.0
2025-09-03,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,new,153,115,104,24,15,9,11,2499.0,32.9,0.0,2466.1,786.0,171.15
2025-09-03,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,new,104,93,78,22,15,10,10,2360.0,26.8,199.0,2134.2,750.0,114.59
2025-09-04,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,new,131,108,86,19,12,8,8,1902.0,54.7,329.0,1518.3,618.0,0.0
2025-09-04,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,new,168,145,112,30,18,11,11,2529.0,123.4,80.1,2325.5,797.0,0.0
2025-09-04,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,returning,186,142,130,38,21,14,14,3076.0,63.7,179.1,2833.2,958.0,0.0
2025-09-05,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,new,202,178,134,28,16,9,9,2051.0,55.7,359.0,1636.3,653.0,268.81
2025-09-05,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,returning,210,165,169,50,30,19,20,4340.0,137.4,0.0,4202.6,1336.0,201.61
2025-09-05,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,new,124,102,90,25,15,9,9,2041.0,13.9,299.0,1728.1,653.0,0.0
2025-09-06,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,returning,147,110,98,21,11,6,6,1314.0,13.9,0.0,1300.1,404.0,0.0
2025-09-06,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,new,133,104,91,24,14,8,9,2221.0,93.7,0.0,2127.3,733.0,0.0
2025-09-06,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,new,151,113,109,22,13,9,9,1921.0,24.9,0.0,1896.1,593.0,0.0
2025-09-07,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,new,106,88,87,24,16,11,13,2967.0,133.4,179.0,2654.6,926.0,123.04
2025-09-07,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,new,155,122,108,19,13,8,8,1692.0,46.8,299.0,1346.2,516.0,0.0
2025-09-07,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,new,155,120,108,25,13,7,7,1563.0,32.8,389.1,1141.1,475.0,222.21
2025-09-08,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,new,148,113,99,19,12,9,10,2140.0,13.9,159.0,1967.1,646.0,0.0
2025-09-08,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,new,99,84,75,18,10,7,8,1812.0,68.8,614.1,1129.1,578.0,0.0
2025-09-08,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,returning,127,93,83,16,9,5,6,1454.0,31.8,0.0,1422.2,461.0,0.0
2025-09-09,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,apple_pay,new,91,80,59,15,9,5,5,1325.0,0.0,0.0,1325.0,445.0,0.0
2025-09-09,Paid Search,google,cpc,KSA Growth,mobile,Khobar,stc_pay,returning,128,113,88,16,8,6,6,1374.0,8.9,0.0,1365.1,436.0,129.39
2025-09-09,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,visa,new,103,79,66,16,9,5,5,875.0,21.9,0.0,853.1,246.0,126.19
2025-09-10,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,visa,returning,126,102,99,26,14,9,10,2070.0,43.8,438.0,1588.2,626.0,0.0
2025-09-10,Direct,direct,none,Unassigned,desktop,Jeddah,mada,new,110,97,73,13,9,6,7,1613.0,65.8,0.0,1547.2,513.0,0.0
2025-09-10,Email,newsletter,email,Lifecycle,tablet,Dammam,mastercard,new,123,99,91,21,12,8,8,1902.0,35.9,323.1,1543.0,618.0,0.0
2025-09-11,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mastercard,new,159,115,128,30,16,11,11,2469.0,54.8,139.0,2275.2,773.0,179.91
2025-09-11,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,apple_pay,new,150,116,122,30,20,14,15,3315.0,48.7,0.0,3266.3,1021.0,137.81
2025-09-11,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,stc_pay,new,125,100,87,24,14,7,9,1761.0,69.6,197.1,1494.3,536.0,0.0
2025-09-12,Direct,direct,none,Unassigned,tablet,Madinah,stc_pay,new,171,149,139,32,21,15,18,4152.0,70.6,508.1,3573.3,1307.0,0.0
2025-09-12,Email,newsletter,email,Lifecycle,mobile,Khobar,visa,new,182,140,130,35,22,17,17,3563.0,129.3,0.0,3433.7,1086.0,0.0
2025-09-12,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mada,returning,173,152,121,29,17,12,12,2688.0,69.7,296.1,2322.2,840.0,0.0
2025-09-13,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mada,new,78,60,53,11,6,3,3,607.0,0.0,0.0,607.0,173.0,73.91
2025-09-13,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mastercard,returning,146,125,97,23,14,8,9,2091.0,43.8,0.0,2047.2,673.0,0.0
2025-09-13,Paid Search,google,cpc,KSA Growth,tablet,Dammam,apple_pay,new,107,83,85,25,13,9,9,2011.0,57.8,0.0,1953.2,621.0,96.55
2025-09-14,Email,newsletter,email,Lifecycle,desktop,Dammam,apple_pay,returning,156,136,121,35,22,12,12,2688.0,13.9,279.0,2395.1,840.0,0.0
2025-09-14,Organic Search,google,organic,Always-on SEO,tablet,Makkah,stc_pay,new,142,112,114,26,16,10,11,2349.0,104.4,0.0,2244.6,731.0,0.0
2025-09-14,Direct,direct,none,Unassigned,mobile,Madinah,visa,new,101,80,77,15,9,6,6,1304.0,21.9,0.0,1282.1,398.0,0.0
2025-09-15,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,visa,new,146,118,100,19,12,8,8,1552.0,21.9,0.0,1530.1,465.0,0.0
2025-09-15,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mada,new,94,80,69,12,8,4,6,1424.0,0.0,438.0,986.0,466.0,97.38
2025-09-15,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mastercard,new,85,71,66,15,8,4,4,966.0,0.0,0.0,966.0,308.0,79.73
2025-09-16,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mastercard,new,98,74,75,19,11,8,9,2231.0,35.9,0.0,2195.1,739.0,0.0
2025-09-16,Direct,direct,none,Unassigned,desktop,Jeddah,apple_pay,new,107,80,73,21,14,9,11,2479.0,67.7,0.0,2411.3,759.0,0.0
2025-09-16,Email,newsletter,email,Lifecycle,tablet,Dammam,stc_pay,returning,153,132,110,20,12,8,8,1692.0,29.9,0.0,1662.1,516.0,0.0
2025-09-17,Paid Search,google,cpc,KSA Growth,desktop,Dammam,stc_pay,new,167,148,128,23,14,9,10,2410.0,29.9,0.0,2380.1,790.0,161.76
2025-09-17,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,visa,returning,81,72,57,12,6,3,3,647.0,0.0,0.0,647.0,187.0,76.33
2025-09-17,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mada,new,87,68,70,15,9,5,6,1254.0,46.8,309.1,898.1,380.0,0.0
2025-09-18,Direct,direct,none,Unassigned,tablet,Madinah,mada,returning,162,125,128,26,18,11,11,2439.0,26.8,0.0,2412.2,769.0,0.0
2025-09-18,Email,newsletter,email,Lifecycle,mobile,Khobar,mastercard,new,82,66,55,16,9,6,6,1624.0,52.8,0.0,1571.2,539.0,0.0
2025-09-18,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,apple_pay,new,81,66,61,13,7,5,6,1324.0,69.7,0.0,1254.3,426.0,0.0
2025-09-19,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,apple_pay,new,102,86,71,19,12,8,8,1872.0,35.9,323.1,1513.0,586.0,128.62
2025-09-19,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,stc_pay,new,146,120,103,19,13,9,10,2030.0,0.0,0.0,2030.0,608.0,0.0
2025-09-19,Paid Search,google,cpc,KSA Growth,tablet,Dammam,visa,new,106,93,78,20,13,9,11,2449.0,105.5,249.0,2094.5,763.0,96.53
2025-09-20,Email,newsletter,email,Lifecycle,desktop,Dammam,visa,new,152,112,124,35,22,16,18,3702.0,50.7,319.2,3332.1,1121.0,0.0
2025-09-20,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mada,new,164,134,133,33,19,13,15,3235.0,69.7,0.0,3165.3,989.0,0.0
2025-09-20,Direct,direct,none,Unassigned,mobile,Madinah,mastercard,returning,111,89,83,19,12,8,9,2111.0,35.9,0.0,2075.1,656.0,0.0
2025-09-21,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mastercard,new,217,184,171,41,24,13,15,3485.0,17.9,0.0,3467.1,1117.0,0.0
2025-09-21,Paid Search,google,cpc,KSA Growth,mobile,Khobar,apple_pay,returning,218,180,154,29,18,11,11,2409.0,80.6,0.0,2328.4,757.0,299.08
2025-09-21,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,stc_pay,new,198,148,138,27,15,9,9,1831.0,42.8,0.0,1788.2,548.0,234.68
2025-09-22,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,stc_pay,returning,104,94,84,17,11,8,9,1831.0,27.8,329.0,1474.2,551.0,0.0
2025-09-22,Direct,direct,none,Unassigned,desktop,Jeddah,visa,new,228,167,183,51,36,25,28,6292.0,60.7,0.0,6231.3,1964.0,0.0
2025-09-22,Email,newsletter,email,Lifecycle,tablet,Dammam,mada,new,162,137,129,29,19,10,10,2330.0,70.6,0.0,2259.4,738.0,0.0
2025-09-23,Paid Search,google,cpc,KSA Growth,desktop,Dammam,mada,new,162,143,107,27,19,12,13,2777.0,45.7,0.0,2731.3,864.0,205.04
2025-09-23,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mastercard,new,179,141,120,33,21,11,12,2718.0,15.9,0.0,2702.1,856.0,134.06
2025-09-23,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,apple_pay,new,108,82,78,22,13,8,8,1722.0,32.8,0.0,1689.2,532.0,0.0
2025-09-24,Direct,direct,none,Unassigned,tablet,Madinah,apple_pay,new,107,87,87,18,10,7,8,1842.0,38.8,0.0,1803.2,574.0,0.0
2025-09-24,Email,newsletter,email,Lifecycle,mobile,Khobar,stc_pay,new,124,99,94,21,14,9,9,1831.0,65.7,0.0,1765.3,548.0,0.0
2025-09-24,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,visa,returning,131,97,87,16,10,6,7,1473.0,31.8,0.0,1441.2,447.0,0.0
2025-09-25,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,visa,new,129,112,106,31,17,9,10,2320.0,0.0,159.0,2161.0,734.0,163.92
2025-09-25,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,mada,returning,116,105,79,15,8,4,4,956.0,48.8,189.0,718.2,302.0,0.0
2025-09-25,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mastercard,new,253,188,191,49,33,19,19,4341.0,115.5,0.0,4225.5,1359.0,260.24
2025-09-26,Email,newsletter,email,Lifecycle,desktop,Dammam,mastercard,returning,131,105,101,30,18,11,11,2359.0,86.6,0.0,2272.4,719.0,0.0
2025-09-26,Organic Search,google,organic,Always-on SEO,tablet,Makkah,apple_pay,new,119,105,87,23,14,10,10,2210.0,21.9,0.0,2188.1,696.0,0.0
2025-09-26,Direct,direct,none,Unassigned,mobile,Madinah,stc_pay,new,104,76,81,19,11,6,6,1304.0,0.0,0.0,1304.0,398.0,0.0
2025-09-27,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,stc_pay,new,111,89,73,14,8,5,6,1124.0,63.7,0.0,1060.3,317.0,0.0
2025-09-27,Paid Search,google,cpc,KSA Growth,mobile,Khobar,visa,new,121,94,81,19,13,8,8,1872.0,15.9,0.0,1856.1,602.0,163.18
2025-09-27,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,mada,new,144,124,92,18,10,5,6,1684.0,15.9,0.0,1668.1,582.0,150.26
2025-09-28,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,mada,new,167,133,137,32,19,12,12,2688.0,24.9,0.0,2663.1,840.0,0.0
2025-09-28,Direct,direct,none,Unassigned,desktop,Jeddah,mastercard,new,168,143,121,25,13,9,10,2100.0,116.5,0.0,1983.5,645.0,0.0
2025-09-28,Email,newsletter,email,Lifecycle,tablet,Dammam,apple_pay,returning,104,81,83,15,9,5,5,1035.0,63.7,0.0,971.3,305.0,0.0
2025-09-29,Paid Search,google,cpc,KSA Growth,desktop,Dammam,apple_pay,new,86,75,61,14,8,6,6,1394.0,46.8,197.1,1150.1,442.0,121.06
2025-09-29,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,stc_pay,returning,116,98,81,20,14,8,8,1742.0,27.9,0.0,1714.1,524.0,118.67
2025-09-29,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,visa,new,86,71,61,15,10,7,8,1842.0,61.7,0.0,1780.3,590.0,0.0
2025-09-30,Direct,direct,none,Unassigned,tablet,Madinah,visa,returning,115,87,78,19,12,9,10,2390.0,13.9,159.0,2217.1,763.0,0.0
2025-09-30,Email,newsletter,email,Lifecycle,mobile,Khobar,mada,new,108,93,88,22,12,6,7,1783.0,96.7,0.0,1686.3,582.0,0.0
2025-09-30,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,mastercard,new,166,147,127,31,21,16,18,4082.0,75.5,0.0,4006.5,1317.0,0.0
2025-10-01,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,mastercard,new,82,59,67,14,7,4,4,1136.0,85.7,0.0,1050.3,375.0,83.3
2025-10-01,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,apple_pay,new,96,73,61,12,8,5,5,1035.0,29.9,0.0,1005.1,305.0,0.0
2025-10-01,Paid Search,google,cpc,KSA Growth,tablet,Dammam,stc_pay,new,87,76,68,14,7,4,4,796.0,40.8,0.0,755.2,228.0,125.09
2025-10-02,Email,newsletter,email,Lifecycle,desktop,Dammam,stc_pay,new,114,87,78,22,14,10,11,2519.0,80.6,329.0,2109.4,789.0,0.0
2025-10-02,Organic Search,google,organic,Always-on SEO,tablet,Makkah,visa,new,177,153,135,34,24,17,18,3962.0,104.6,0.0,3857.4,1226.0,0.0
2025-10-02,Direct,direct,none,Unassigned,mobile,Madinah,mada,returning,104,80,74,14,9,5,5,1295.0,47.8,0.0,1247.2,418.0,0.0
2025-10-03,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,mada,new,154,128,104,27,17,10,11,2609.0,49.8,0.0,2559.2,821.0,0.0
2025-10-03,Paid Search,google,cpc,KSA Growth,mobile,Khobar,mastercard,returning,100,74,78,18,10,7,9,2021.0,0.0,0.0,2021.0,623.0,141.02
2025-10-03,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,apple_pay,new,118,90,75,16,9,5,6,1094.0,0.0,0.0,1094.0,313.0,161.35
2025-10-04,Organic Search,google,organic,Always-on SEO,mobile,Riyadh,apple_pay,returning,92,78,66,16,8,5,5,1035.0,72.7,0.0,962.3,305.0,0.0
2025-10-04,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,new,166,121,130,36,22,16,17,3673.0,135.4,0.0,3537.6,1123.0,0.0
2025-10-04,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,new,121,90,98,25,17,12,13,3047.0,36.8,0.0,3010.2,977.0,0.0
2025-10-05,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,new,103,79,77,20,11,7,7,1653.0,0.0,0.0,1653.0,535.0,80.11
2025-10-05,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,new,112,83,92,24,16,9,10,2280.0,77.7,179.0,2023.3,700.0,128.23
2025-10-05,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,new,102,73,77,14,7,4,4,926.0,0.0,0.0,926.0,304.0,0.0
2025-10-06,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,new,129,98,106,23,13,8,8,1732.0,0.0,0.0,1732.0,538.0,0.0
2025-10-06,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,new,95,73,70,18,12,8,8,1552.0,46.8,189.0,1316.2,465.0,0.0
2025-10-06,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,returning,168,137,122,30,19,14,17,3613.0,44.7,0.0,3568.3,1107.0,0.0
2025-10-07,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,new,106,93,79,19,10,7,7,1563.0,54.7,249.0,1259.3,475.0,143.58
2025-10-07,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,returning,126,99,83,15,9,5,6,1354.0,0.0,0.0,1354.0,424.0,0.0
2025-10-07,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,new,77,62,53,11,7,4,4,1136.0,29.9,359.0,747.1,375.0,88.58
2025-10-08,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,returning,124,103,89,21,13,8,10,2100.0,45.8,143.1,1911.1,647.0,0.0
2025-10-08,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,new,105,91,82,16,9,5,5,1175.0,35.9,179.0,960.1,375.0,0.0
2025-10-08,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,new,99,71,78,22,11,7,7,1463.0,0.0,0.0,1463.0,441.0,0.0
2025-10-09,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,apple_pay,new,183,156,150,29,15,9,11,2269.0,45.7,558.0,1665.3,674.0,0.0
2025-10-09,Paid Search,google,cpc,KSA Growth,mobile,Khobar,stc_pay,new,163,144,124,33,19,12,12,2688.0,59.7,299.0,2329.3,840.0,152.32
