order_id,tracking_transaction_id,order_date,anonymous_customer_id,customer_type,channel,source,medium,campaign,device,city,payment_method,coupon_group,order_status,gross_revenue_sar,discount_sar,refund_sar,net_revenue_sar
SYN-20250107-1-00,TX-250107-1-00,2025-01-07,CUST-00167,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250107-1-01,TX-250107-1-01,2025-01-07,CUST-00184,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250107-1-02,TX-250107-1-02,2025-01-07,CUST-00201,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,campaign,completed,359.0,35.9,0.0,323.1
SYN-20250107-1-03,TX-250107-1-03,2025-01-07,CUST-00218,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250107-1-04,TX-250107-1-04,2025-01-07,CUST-00235,new,Direct,direct,none,Unassigned,desktop,Jeddah,stc_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250107-2-00,TX-250107-2-00,2025-01-07,CUST-00268,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,299.0,0.0,0.0,299.0
SYN-20250107-2-01,TX-250107-2-01,2025-01-07,CUST-00285,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,89.0,0.0,0.0,89.0
SYN-20250107-2-02,TX-250107-2-02,2025-01-07,CUST-00302,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,179.0,0.0,0.0,179.0
SYN-20250107-2-03,TX-250107-2-03,2025-01-07,CUST-00319,returning,Email,newsletter,email,Lifecycle,tablet,Dammam,visa,none,completed,249.0,0.0,0.0,249.0
SYN-20250108-0-00,TX-250108-0-00,2025-01-08,CUST-00077,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,campaign,refunded,359.0,35.9,323.1,0.0
SYN-20250108-0-01,TX-250108-0-01,2025-01-08,CUST-00094,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,299.0,0.0,0.0,299.0
SYN-20250108-0-02,TX-250108-0-02,2025-01-08,CUST-00111,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,89.0,0.0,0.0,89.0
SYN-20250108-0-03,TX-250108-0-03,2025-01-08,CUST-00128,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,179.0,0.0,0.0,179.0
SYN-20250108-0-04,TX-250108-0-04,2025-01-08,CUST-00145,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,249.0,0.0,0.0,249.0
SYN-20250108-0-05,TX-250108-0-05,2025-01-08,CUST-00162,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,campaign,completed,438.0,43.8,0.0,394.2
SYN-20250108-0-06,TX-250108-0-06,2025-01-08,CUST-00179,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,139.0,0.0,0.0,139.0
SYN-20250108-0-07,TX-250108-0-07,2025-01-08,CUST-00196,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,378.0,0.0,0.0,378.0
SYN-20250108-0-08,TX-250108-0-08,2025-01-08,CUST-00213,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,658.0,0.0,0.0,658.0
SYN-20250108-0-09,TX-250108-0-09,2025-01-08,CUST-00230,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,318.0,0.0,0.0,318.0
SYN-20250108-0-10,TX-250108-0-10,2025-01-08,CUST-00247,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,campaign,refunded,279.0,27.9,251.1,0.0
SYN-20250108-0-11,TX-250108-0-11,2025-01-08,CUST-00264,new,Paid Search,google,cpc,KSA Growth,desktop,Dammam,visa,none,completed,199.0,0.0,0.0,199.0
SYN-20250108-1-00,TX-250108-1-00,2025-01-08,CUST-00178,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20250108-1-01,TX-250108-1-01,2025-01-08,CUST-00195,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,refunded,249.0,0.0,249.0,0.0
SYN-20250108-1-02,TX-250108-1-02,2025-01-08,CUST-00212,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,campaign,completed,219.0,21.9,0.0,197.1
SYN-20250108-1-03,TX-250108-1-03,2025-01-08,CUST-00229,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,139.0,0.0,0.0,139.0
SYN-20250108-1-04,TX-250108-1-04,2025-01-08,CUST-00246,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,378.0,0.0,0.0,378.0
SYN-20250108-1-05,TX-250108-1-05,2025-01-08,CUST-00263,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,329.0,0.0,0.0,329.0
SYN-20250108-1-06,TX-250108-1-06,2025-01-08,CUST-00280,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,159.0,0.0,0.0,159.0
SYN-20250108-1-07,TX-250108-1-07,2025-01-08,CUST-00297,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20250108-1-08,TX-250108-1-08,2025-01-08,CUST-00314,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20250108-1-09,TX-250108-1-09,2025-01-08,CUST-00331,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,359.0,0.0,0.0,359.0
SYN-20250108-1-10,TX-250108-1-10,2025-01-08,CUST-00348,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,299.0,0.0,0.0,299.0
SYN-20250108-1-11,TX-250108-1-11,2025-01-08,CUST-00365,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,89.0,0.0,0.0,89.0
SYN-20250108-1-12,TX-250108-1-12,2025-01-08,CUST-00382,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20250108-1-13,TX-250108-1-13,2025-01-08,CUST-00399,returning,Paid Social,instagram,paid_social,Creator Offers,tablet,Makkah,mada,campaign,completed,249.0,24.9,0.0,224.1
SYN-20250108-2-00,TX-250108-2-00,2025-01-08,CUST-00279,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,campaign,completed,139.0,13.9,0.0,125.1
SYN-20250108-2-01,TX-250108-2-01,2025-01-08,CUST-00296,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,189.0,0.0,0.0,189.0
SYN-20250108-2-02,TX-250108-2-02,2025-01-08,CUST-00313,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,329.0,0.0,0.0,329.0
SYN-20250108-2-03,TX-250108-2-03,2025-01-08,CUST-00330,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,159.0,0.0,0.0,159.0
SYN-20250108-2-04,TX-250108-2-04,2025-01-08,CUST-00347,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,279.0,0.0,0.0,279.0
SYN-20250108-2-05,TX-250108-2-05,2025-01-08,CUST-00364,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,199.0,0.0,0.0,199.0
SYN-20250108-2-06,TX-250108-2-06,2025-01-08,CUST-00381,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20250108-2-07,TX-250108-2-07,2025-01-08,CUST-00398,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,campaign,completed,299.0,29.9,0.0,269.1
SYN-20250108-2-08,TX-250108-2-08,2025-01-08,CUST-00415,new,Affiliates,partners,affiliate,Partner Network,mobile,Madinah,mastercard,none,completed,89.0,0.0,0.0,89.0
SYN-20250109-0-00,TX-250109-0-00,2025-01-09,CUST-00088,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,219.0,0.0,0.0,219.0
SYN-20250109-0-01,TX-250109-0-01,2025-01-09,CUST-00105,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,139.0,0.0,0.0,139.0
SYN-20250109-0-02,TX-250109-0-02,2025-01-09,CUST-00122,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,189.0,0.0,0.0,189.0
SYN-20250109-0-03,TX-250109-0-03,2025-01-09,CUST-00139,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,329.0,0.0,0.0,329.0
SYN-20250109-0-04,TX-250109-0-04,2025-01-09,CUST-00156,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,refunded,159.0,0.0,159.0,0.0
SYN-20250109-0-05,TX-250109-0-05,2025-01-09,CUST-00173,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,campaign,completed,279.0,27.9,0.0,251.1
SYN-20250109-0-06,TX-250109-0-06,2025-01-09,CUST-00190,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,campaign,completed,199.0,19.9,0.0,179.1
SYN-20250109-0-07,TX-250109-0-07,2025-01-09,CUST-00207,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20250109-0-08,TX-250109-0-08,2025-01-09,CUST-00224,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20250109-0-09,TX-250109-0-09,2025-01-09,CUST-00241,returning,Direct,direct,none,Unassigned,tablet,Madinah,mastercard,none,completed,89.0,0.0,0.0,89.0
SYN-20250109-1-00,TX-250109-1-00,2025-01-09,CUST-00189,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250109-1-01,TX-250109-1-01,2025-01-09,CUST-00206,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250109-1-02,TX-250109-1-02,2025-01-09,CUST-00223,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,558.0,0.0,0.0,558.0
SYN-20250109-1-03,TX-250109-1-03,2025-01-09,CUST-00240,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,refunded,199.0,0.0,199.0,0.0
SYN-20250109-1-04,TX-250109-1-04,2025-01-09,CUST-00257,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250109-1-05,TX-250109-1-05,2025-01-09,CUST-00274,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250109-1-06,TX-250109-1-06,2025-01-09,CUST-00291,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250109-1-07,TX-250109-1-07,2025-01-09,CUST-00308,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250109-1-08,TX-250109-1-08,2025-01-09,CUST-00325,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,498.0,0.0,0.0,498.0
SYN-20250109-1-09,TX-250109-1-09,2025-01-09,CUST-00342,new,Email,newsletter,email,Lifecycle,mobile,Khobar,apple_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20250109-2-00,TX-250109-2-00,2025-01-09,CUST-00290,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,398.0,0.0,0.0,398.0
SYN-20250109-2-01,TX-250109-2-01,2025-01-09,CUST-00307,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250109-2-02,TX-250109-2-02,2025-01-09,CUST-00324,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250109-2-03,TX-250109-2-03,2025-01-09,CUST-00341,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250109-2-04,TX-250109-2-04,2025-01-09,CUST-00358,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,refunded,179.0,0.0,179.0,0.0
SYN-20250109-2-05,TX-250109-2-05,2025-01-09,CUST-00375,new,Organic Search,google,organic,Always-on SEO,desktop,Riyadh,stc_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20250110-0-00,TX-250110-0-00,2025-01-10,CUST-00099,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250110-0-01,TX-250110-0-01,2025-01-10,CUST-00116,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250110-0-02,TX-250110-0-02,2025-01-10,CUST-00133,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250110-0-03,TX-250110-0-03,2025-01-10,CUST-00150,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250110-0-04,TX-250110-0-04,2025-01-10,CUST-00167,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250110-0-05,TX-250110-0-05,2025-01-10,CUST-00184,new,Paid Social,instagram,paid_social,Creator Offers,mobile,Riyadh,stc_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250110-1-00,TX-250110-1-00,2025-01-10,CUST-00200,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,299.0,0.0,0.0,299.0
SYN-20250110-1-01,TX-250110-1-01,2025-01-10,CUST-00217,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,89.0,0.0,0.0,89.0
SYN-20250110-1-02,TX-250110-1-02,2025-01-10,CUST-00234,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,179.0,0.0,0.0,179.0
SYN-20250110-1-03,TX-250110-1-03,2025-01-10,CUST-00251,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,249.0,0.0,0.0,249.0
SYN-20250110-1-04,TX-250110-1-04,2025-01-10,CUST-00268,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,219.0,0.0,0.0,219.0
SYN-20250110-1-05,TX-250110-1-05,2025-01-10,CUST-00285,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,campaign,completed,139.0,13.9,0.0,125.1
SYN-20250110-1-06,TX-250110-1-06,2025-01-10,CUST-00302,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,189.0,0.0,0.0,189.0
SYN-20250110-1-07,TX-250110-1-07,2025-01-10,CUST-00319,new,Affiliates,partners,affiliate,Partner Network,desktop,Jeddah,visa,none,completed,329.0,0.0,0.0,329.0
SYN-20250110-2-00,TX-250110-2-00,2025-01-10,CUST-00301,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,249.0,0.0,0.0,249.0
SYN-20250110-2-01,TX-250110-2-01,2025-01-10,CUST-00318,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,219.0,0.0,0.0,219.0
SYN-20250110-2-02,TX-250110-2-02,2025-01-10,CUST-00335,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,139.0,0.0,0.0,139.0
SYN-20250110-2-03,TX-250110-2-03,2025-01-10,CUST-00352,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,189.0,0.0,0.0,189.0
SYN-20250110-2-04,TX-250110-2-04,2025-01-10,CUST-00369,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,329.0,0.0,0.0,329.0
SYN-20250110-2-05,TX-250110-2-05,2025-01-10,CUST-00386,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,campaign,completed,159.0,15.9,0.0,143.1
SYN-20250110-2-06,TX-250110-2-06,2025-01-10,CUST-00403,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20250110-2-07,TX-250110-2-07,2025-01-10,CUST-00420,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,199.0,0.0,0.0,199.0
SYN-20250110-2-08,TX-250110-2-08,2025-01-10,CUST-00437,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,359.0,0.0,0.0,359.0
SYN-20250110-2-09,TX-250110-2-09,2025-01-10,CUST-00454,new,Paid Search,google,cpc,KSA Growth,tablet,Dammam,mada,none,completed,299.0,0.0,0.0,299.0
SYN-20250111-0-00,TX-250111-0-00,2025-01-11,CUST-00110,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,179.0,0.0,0.0,179.0
SYN-20250111-0-01,TX-250111-0-01,2025-01-11,CUST-00127,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,498.0,0.0,0.0,498.0
SYN-20250111-0-02,TX-250111-0-02,2025-01-11,CUST-00144,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,219.0,0.0,0.0,219.0
SYN-20250111-0-03,TX-250111-0-03,2025-01-11,CUST-00161,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,139.0,0.0,0.0,139.0
SYN-20250111-0-04,TX-250111-0-04,2025-01-11,CUST-00178,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,189.0,0.0,0.0,189.0
SYN-20250111-0-05,TX-250111-0-05,2025-01-11,CUST-00195,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,329.0,0.0,0.0,329.0
SYN-20250111-0-06,TX-250111-0-06,2025-01-11,CUST-00212,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,159.0,0.0,0.0,159.0
SYN-20250111-0-07,TX-250111-0-07,2025-01-11,CUST-00229,new,Email,newsletter,email,Lifecycle,desktop,Dammam,mada,none,completed,279.0,0.0,0.0,279.0
SYN-20250111-1-00,TX-250111-1-00,2025-01-11,CUST-00211,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,139.0,0.0,0.0,139.0
SYN-20250111-1-01,TX-250111-1-01,2025-01-11,CUST-00228,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,189.0,0.0,0.0,189.0
SYN-20250111-1-02,TX-250111-1-02,2025-01-11,CUST-00245,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,329.0,0.0,0.0,329.0
SYN-20250111-1-03,TX-250111-1-03,2025-01-11,CUST-00262,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,159.0,0.0,0.0,159.0
SYN-20250111-1-04,TX-250111-1-04,2025-01-11,CUST-00279,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,279.0,0.0,0.0,279.0
SYN-20250111-1-05,TX-250111-1-05,2025-01-11,CUST-00296,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,199.0,0.0,0.0,199.0
SYN-20250111-1-06,TX-250111-1-06,2025-01-11,CUST-00313,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,359.0,0.0,0.0,359.0
SYN-20250111-1-07,TX-250111-1-07,2025-01-11,CUST-00330,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,299.0,0.0,0.0,299.0
SYN-20250111-1-08,TX-250111-1-08,2025-01-11,CUST-00347,new,Organic Search,google,organic,Always-on SEO,tablet,Makkah,mastercard,none,completed,89.0,0.0,0.0,89.0
SYN-20250111-2-00,TX-250111-2-00,2025-01-11,CUST-00312,returning,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250111-2-01,TX-250111-2-01,2025-01-11,CUST-00329,returning,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250111-2-02,TX-250111-2-02,2025-01-11,CUST-00346,returning,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250111-2-03,TX-250111-2-03,2025-01-11,CUST-00363,returning,Direct,direct,none,Unassigned,mobile,Madinah,apple_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250112-0-00,TX-250112-0-00,2025-01-12,CUST-00121,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,apple_pay,campaign,completed,329.0,32.9,0.0,296.1
SYN-20250112-0-01,TX-250112-0-01,2025-01-12,CUST-00138,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,apple_pay,none,completed,159.0,0.0,0.0,159.0
SYN-20250112-0-02,TX-250112-0-02,2025-01-12,CUST-00155,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,apple_pay,none,completed,279.0,0.0,0.0,279.0
SYN-20250112-0-03,TX-250112-0-03,2025-01-12,CUST-00172,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,apple_pay,none,completed,199.0,0.0,0.0,199.0
SYN-20250112-0-04,TX-250112-0-04,2025-01-12,CUST-00189,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,apple_pay,none,completed,359.0,0.0,0.0,359.0
SYN-20250112-0-05,TX-250112-0-05,2025-01-12,CUST-00206,new,Affiliates,partners,affiliate,Partner Network,tablet,Madinah,apple_pay,campaign,completed,299.0,29.9,0.0,269.1
SYN-20250112-1-00,TX-250112-1-00,2025-01-12,CUST-00222,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,stc_pay,campaign,completed,199.0,19.9,0.0,179.1
SYN-20250112-1-01,TX-250112-1-01,2025-01-12,CUST-00239,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,stc_pay,campaign,completed,359.0,35.9,0.0,323.1
SYN-20250112-1-02,TX-250112-1-02,2025-01-12,CUST-00256,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,stc_pay,none,completed,299.0,0.0,0.0,299.0
SYN-20250112-1-03,TX-250112-1-03,2025-01-12,CUST-00273,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,stc_pay,none,completed,89.0,0.0,0.0,89.0
SYN-20250112-1-04,TX-250112-1-04,2025-01-12,CUST-00290,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,stc_pay,none,completed,179.0,0.0,0.0,179.0
SYN-20250112-1-05,TX-250112-1-05,2025-01-12,CUST-00307,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,stc_pay,none,completed,249.0,0.0,0.0,249.0
SYN-20250112-1-06,TX-250112-1-06,2025-01-12,CUST-00324,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,stc_pay,none,completed,219.0,0.0,0.0,219.0
SYN-20250112-1-07,TX-250112-1-07,2025-01-12,CUST-00341,returning,Paid Search,google,cpc,KSA Growth,mobile,Khobar,stc_pay,none,refunded,139.0,0.0,139.0,0.0
SYN-20250112-2-00,TX-250112-2-00,2025-01-12,CUST-00323,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,visa,none,completed,89.0,0.0,0.0,89.0
SYN-20250112-2-01,TX-250112-2-01,2025-01-12,CUST-00340,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,visa,none,completed,179.0,0.0,0.0,179.0
SYN-20250112-2-02,TX-250112-2-02,2025-01-12,CUST-00357,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,visa,none,completed,249.0,0.0,0.0,249.0
SYN-20250112-2-03,TX-250112-2-03,2025-01-12,CUST-00374,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,visa,none,completed,219.0,0.0,0.0,219.0
SYN-20250112-2-04,TX-250112-2-04,2025-01-12,CUST-00391,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,visa,none,completed,139.0,0.0,0.0,139.0
SYN-20250112-2-05,TX-250112-2-05,2025-01-12,CUST-00408,new,Paid Social,instagram,paid_social,Creator Offers,desktop,Riyadh,visa,campaign,completed,189.0,18.9,0.0,170.1
